country,sector,year,median,p25,premium_pct,cv,gini
Slovenia,33 Manufacture of mineral wool,2017.0,91866.0,91866.0,0.0,0.0,0.0
Slovenia,33 Manufacture of mineral wool,2018.0,91198.0,91198.0,0.0,0.0,0.0
Slovenia,33 Manufacture of mineral wool,2019.0,93550.0,93550.0,0.0,0.0,0.0
Slovenia,33 Manufacture of mineral wool,2020.0,91530.0,91530.0,0.0,0.0,0.0
Slovenia,33 Manufacture of mineral wool,2021.0,90849.0,90849.0,0.0,0.0,0.0
Slovenia,33 Manufacture of mineral wool,2022.0,91055.0,91055.0,0.0,0.0,0.0
Slovenia,33 Manufacture of mineral wool,2023.0,84206.0,84206.0,0.0,0.0,0.0
Slovenia,36 Production of paper or cardboard,2015.0,294426.0,294426.0,0.0,0.0,0.0
Slovenia,36 Production of paper or cardboard,2016.0,291659.0,291659.0,0.0,0.0,0.0
Slovenia,36 Production of paper or cardboard,2017.0,292447.0,292447.0,0.0,0.0,0.0
Slovenia,36 Production of paper or cardboard,2018.0,292962.0,292962.0,0.0,0.0,0.0
Slovenia,36 Production of paper or cardboard,2019.0,288273.0,288273.0,0.0,0.0,0.0
Slovenia,36 Production of paper or cardboard,2020.0,259644.0,259644.0,0.0,0.0,0.0
Slovenia,36 Production of paper or cardboard,2021.0,218021.0,218021.0,0.0,0.0,0.0
Slovenia,36 Production of paper or cardboard,2022.0,227701.0,227701.0,0.0,0.0,0.0
Slovenia,36 Production of paper or cardboard,2023.0,188150.0,188150.0,0.0,0.0,0.0
Spain,10 Aviation,2015.0,5766320.0,5766320.0,0.0,0.0,0.0
Spain,10 Aviation,2016.0,6397562.0,6397562.0,0.0,0.0,0.0
Spain,10 Aviation,2017.0,6783344.0,6783344.0,0.0,0.0,0.0
Spain,10 Aviation,2018.0,10755573.0,10755573.0,0.0,0.0,0.0
Spain,10 Aviation,2019.0,11959711.0,11959711.0,0.0,0.0,0.0
Spain,10 Aviation,2020.0,3358964.0,1710026.0,49.09067200482053,0.6882484916821505,-0.32737942775918794
Spain,10 Aviation,2021.0,3314635.0,1676518.0,49.42073561644042,0.6949948448505741,-0.329515798021057
Spain,10 Aviation,2022.0,6886846.0,3477712.5,49.5021015425639,0.696675063785849,-0.3300467380977199
Spain,10 Aviation,2023.0,7589798.0,3873961.5,48.958305609714515,0.6855740144308438,-0.3265304348877327
Spain,20 Combustion of fuels,2015.0,80678270.0,80678270.0,0.0,0.0,0.0
Spain,20 Combustion of fuels,2016.0,67180020.0,67180020.0,0.0,0.0,0.0
Spain,20 Combustion of fuels,2017.0,79946166.0,79946166.0,0.0,0.0,0.0
Spain,20 Combustion of fuels,2018.0,69808213.0,69808213.0,0.0,0.0,0.0
Spain,20 Combustion of fuels,2019.0,54423584.0,54423584.0,0.0,0.0,0.0
Spain,20 Combustion of fuels,2020.0,40015976.0,40015976.0,0.0,0.0,0.0
Spain,20 Combustion of fuels,2021.0,39861401.0,39861401.0,0.0,0.0,0.0
Spain,20 Combustion of fuels,2022.0,47995307.0,47995307.0,0.0,0.0,0.0
Spain,20 Combustion of fuels,2023.0,36358692.0,36358692.0,0.0,0.0,0.0
Spain,20-99 All stationary installations,2015.0,137270031.0,137270031.0,0.0,0.0,0.0
Spain,20-99 All stationary installations,2016.0,123556983.0,123556983.0,0.0,0.0,0.0
Spain,20-99 All stationary installations,2017.0,136316842.0,136316842.0,0.0,0.0,0.0
Spain,20-99 All stationary installations,2018.0,127373884.0,127373884.0,0.0,0.0,0.0
Spain,20-99 All stationary installations,2019.0,109522705.0,109522705.0,0.0,0.0,0.0
Spain,20-99 All stationary installations,2020.0,89044166.0,89044166.0,0.0,0.0,0.0
Spain,20-99 All stationary installations,2021.0,91665975.0,91665975.0,0.0,0.0,0.0
Spain,20-99 All stationary installations,2022.0,96302882.0,96302882.0,0.0,0.0,0.0
Spain,20-99 All stationary installations,2023.0,81124352.0,81124352.0,0.0,0.0,0.0
Spain,21  Refining of mineral oil,2015.0,14351173.0,14351173.0,0.0,0.0,0.0
Spain,21  Refining of mineral oil,2016.0,14289811.0,14289811.0,0.0,0.0,0.0
Spain,21  Refining of mineral oil,2017.0,14004119.0,14004119.0,0.0,0.0,0.0
Spain,21  Refining of mineral oil,2018.0,14199654.0,14199654.0,0.0,0.0,0.0
Spain,21  Refining of mineral oil,2019.0,13693425.0,13693425.0,0.0,0.0,0.0
Spain,21  Refining of mineral oil,2020.0,12539845.0,12539845.0,0.0,0.0,0.0
Spain,21  Refining of mineral oil,2021.0,12768480.0,12768480.0,0.0,0.0,0.0
Spain,21  Refining of mineral oil,2022.0,13577339.0,13577339.0,0.0,0.0,0.0
Spain,21  Refining of mineral oil,2023.0,12762278.0,12762278.0,0.0,0.0,0.0
Spain,21-99 All industrial installations (excl. combustion),2015.0,56591761.0,56591761.0,0.0,0.0,0.0
Spain,21-99 All industrial installations (excl. combustion),2016.0,56376963.0,56376963.0,0.0,0.0,0.0
Spain,21-99 All industrial installations (excl. combustion),2017.0,56370676.0,56370676.0,0.0,0.0,0.0
Spain,21-99 All industrial installations (excl. combustion),2018.0,57565671.0,57565671.0,0.0,0.0,0.0
Spain,21-99 All industrial installations (excl. combustion),2019.0,55099121.0,55099121.0,0.0,0.0,0.0
Spain,21-99 All industrial installations (excl. combustion),2020.0,49028190.0,49028190.0,0.0,0.0,0.0
Spain,21-99 All industrial installations (excl. combustion),2021.0,51804574.0,51804574.0,0.0,0.0,0.0
Spain,21-99 All industrial installations (excl. combustion),2022.0,48307575.0,48307575.0,0.0,0.0,0.0
Spain,21-99 All industrial installations (excl. combustion),2023.0,44765660.0,44765660.0,0.0,0.0,0.0
Spain,22  Production of coke,2015.0,27975.0,27975.0,0.0,0.0,0.0
Spain,22  Production of coke,2016.0,25296.0,25296.0,0.0,0.0,0.0
Spain,22  Production of coke,2017.0,30678.0,30678.0,0.0,0.0,0.0
Spain,22  Production of coke,2018.0,28211.0,28211.0,0.0,0.0,0.0
Spain,22  Production of coke,2019.0,28180.0,28180.0,0.0,0.0,0.0
Spain,22  Production of coke,2020.0,25457.0,25457.0,0.0,0.0,0.0
Spain,22  Production of coke,2021.0,27881.0,27881.0,0.0,0.0,0.0
Spain,22  Production of coke,2022.0,28853.0,28853.0,0.0,0.0,0.0
Spain,22  Production of coke,2023.0,29449.0,29449.0,0.0,0.0,0.0
Spain,23 Metal ore roasting or sintering,2015.0,144242.0,144242.0,0.0,0.0,0.0
Spain,23 Metal ore roasting or sintering,2016.0,160808.0,160808.0,0.0,0.0,0.0
Spain,23 Metal ore roasting or sintering,2017.0,161487.0,161487.0,0.0,0.0,0.0
Spain,23 Metal ore roasting or sintering,2018.0,162854.0,162854.0,0.0,0.0,0.0
Spain,23 Metal ore roasting or sintering,2019.0,161964.0,161964.0,0.0,0.0,0.0
Spain,23 Metal ore roasting or sintering,2020.0,160516.0,160516.0,0.0,0.0,0.0
Spain,23 Metal ore roasting or sintering,2021.0,167036.0,167036.0,0.0,0.0,0.0
Spain,23 Metal ore roasting or sintering,2022.0,159517.0,159517.0,0.0,0.0,0.0
Spain,23 Metal ore roasting or sintering,2023.0,120711.0,120711.0,0.0,0.0,0.0
Spain,24  Production of pig iron or steel,2015.0,7441933.0,7441933.0,0.0,0.0,0.0
Spain,24  Production of pig iron or steel,2016.0,7068173.0,7068173.0,0.0,0.0,0.0
Spain,24  Production of pig iron or steel,2017.0,6716779.0,6716779.0,0.0,0.0,0.0
Spain,24  Production of pig iron or steel,2018.0,7063799.0,7063799.0,0.0,0.0,0.0
Spain,24  Production of pig iron or steel,2019.0,6464516.0,6464516.0,0.0,0.0,0.0
Spain,24  Production of pig iron or steel,2020.0,5120418.0,5120418.0,0.0,0.0,0.0
Spain,24  Production of pig iron or steel,2021.0,6626587.0,6626587.0,0.0,0.0,0.0
Spain,24  Production of pig iron or steel,2022.0,5958863.0,5958863.0,0.0,0.0,0.0
Spain,24  Production of pig iron or steel,2023.0,5324544.0,5324544.0,0.0,0.0,0.0
Spain,25 Production or processing of ferrous metals,2015.0,534428.0,534428.0,0.0,0.0,0.0
Spain,25 Production or processing of ferrous metals,2016.0,540457.0,540457.0,0.0,0.0,0.0
Spain,25 Production or processing of ferrous metals,2017.0,596108.0,596108.0,0.0,0.0,0.0
Spain,25 Production or processing of ferrous metals,2018.0,586767.0,586767.0,0.0,0.0,0.0
Spain,25 Production or processing of ferrous metals,2019.0,538038.0,538038.0,0.0,0.0,0.0
Spain,25 Production or processing of ferrous metals,2020.0,455461.0,455461.0,0.0,0.0,0.0
Spain,25 Production or processing of ferrous metals,2021.0,463955.0,463955.0,0.0,0.0,0.0
Spain,25 Production or processing of ferrous metals,2022.0,360424.0,360424.0,0.0,0.0,0.0
Spain,25 Production or processing of ferrous metals,2023.0,313585.0,313585.0,0.0,0.0,0.0
Spain,26 Production of primary aluminium,2015.0,1395937.0,1395937.0,0.0,0.0,0.0
Spain,26 Production of primary aluminium,2016.0,1398957.0,1398957.0,0.0,0.0,0.0
Spain,26 Production of primary aluminium,2017.0,1457448.0,1457448.0,0.0,0.0,0.0
Spain,26 Production of primary aluminium,2018.0,1452397.0,1452397.0,0.0,0.0,0.0
Spain,26 Production of primary aluminium,2019.0,1168566.0,1168566.0,0.0,0.0,0.0
Spain,26 Production of primary aluminium,2020.0,1060531.0,1060531.0,0.0,0.0,0.0
Spain,26 Production of primary aluminium,2021.0,1075519.0,1075519.0,0.0,0.0,0.0
Spain,26 Production of primary aluminium,2022.0,611390.0,611390.0,0.0,0.0,0.0
Spain,26 Production of primary aluminium,2023.0,398036.0,398036.0,0.0,0.0,0.0
Spain,27 Production of secondary aluminium,2015.0,50544.0,50544.0,0.0,0.0,0.0
Spain,27 Production of secondary aluminium,2016.0,54519.0,54519.0,0.0,0.0,0.0
Spain,27 Production of secondary aluminium,2017.0,56550.0,56550.0,0.0,0.0,0.0
Spain,27 Production of secondary aluminium,2018.0,57484.0,57484.0,0.0,0.0,0.0
Spain,27 Production of secondary aluminium,2019.0,53903.0,53903.0,0.0,0.0,0.0
Spain,27 Production of secondary aluminium,2020.0,17582.0,17582.0,0.0,0.0,0.0
Spain,27 Production of secondary aluminium,2021.0,16800.0,16800.0,0.0,0.0,0.0
Spain,27 Production of secondary aluminium,2022.0,15842.0,15842.0,0.0,0.0,0.0
Spain,27 Production of secondary aluminium,2023.0,12031.0,12031.0,0.0,0.0,0.0
Spain,28 Production or processing of non-ferrous metals,2015.0,916510.0,916510.0,0.0,0.0,0.0
Spain,28 Production or processing of non-ferrous metals,2016.0,888922.0,888922.0,0.0,0.0,0.0
Spain,28 Production or processing of non-ferrous metals,2017.0,910676.0,910676.0,0.0,0.0,0.0
Spain,28 Production or processing of non-ferrous metals,2018.0,961986.0,961986.0,0.0,0.0,0.0
Spain,28 Production or processing of non-ferrous metals,2019.0,810221.0,810221.0,0.0,0.0,0.0
Spain,28 Production or processing of non-ferrous metals,2020.0,630844.0,630844.0,0.0,0.0,0.0
Spain,28 Production or processing of non-ferrous metals,2021.0,745066.0,745066.0,0.0,0.0,0.0
Spain,28 Production or processing of non-ferrous metals,2022.0,543557.0,543557.0,0.0,0.0,0.0
Spain,28 Production or processing of non-ferrous metals,2023.0,403935.0,403935.0,0.0,0.0,0.0
Spain,29 Production of cement clinker,2015.0,14543776.0,14543776.0,0.0,0.0,0.0
Spain,29 Production of cement clinker,2016.0,14824778.0,14824778.0,0.0,0.0,0.0
Spain,29 Production of cement clinker,2017.0,14773131.0,14773131.0,0.0,0.0,0.0
Spain,29 Production of cement clinker,2018.0,15158667.0,15158667.0,0.0,0.0,0.0
Spain,29 Production of cement clinker,2019.0,14079614.0,14079614.0,0.0,0.0,0.0
Spain,29 Production of cement clinker,2020.0,12285453.0,12285453.0,0.0,0.0,0.0
Spain,29 Production of cement clinker,2021.0,12862503.0,12862503.0,0.0,0.0,0.0
Spain,29 Production of cement clinker,2022.0,11656026.0,11656026.0,0.0,0.0,0.0
Spain,29 Production of cement clinker,2023.0,11300154.0,11300154.0,0.0,0.0,0.0
Spain,"30 Production of lime, or calcination of dolomite/magnesite",2015.0,2559507.0,2559507.0,0.0,0.0,0.0
Spain,"30 Production of lime, or calcination of dolomite/magnesite",2016.0,2370074.0,2370074.0,0.0,0.0,0.0
Spain,"30 Production of lime, or calcination of dolomite/magnesite",2017.0,2564209.0,2564209.0,0.0,0.0,0.0
Spain,"30 Production of lime, or calcination of dolomite/magnesite",2018.0,2652947.0,2652947.0,0.0,0.0,0.0
Spain,"30 Production of lime, or calcination of dolomite/magnesite",2019.0,2644127.0,2644127.0,0.0,0.0,0.0
Spain,"30 Production of lime, or calcination of dolomite/magnesite",2020.0,2348646.0,2348646.0,0.0,0.0,0.0
Spain,"30 Production of lime, or calcination of dolomite/magnesite",2021.0,2688417.0,2688417.0,0.0,0.0,0.0
Spain,"30 Production of lime, or calcination of dolomite/magnesite",2022.0,2412815.0,2412815.0,0.0,0.0,0.0
Spain,"30 Production of lime, or calcination of dolomite/magnesite",2023.0,2304544.0,2304544.0,0.0,0.0,0.0
Spain,31 Manufacture of glass,2015.0,1936450.0,1936450.0,0.0,0.0,0.0
Spain,31 Manufacture of glass,2016.0,1956288.0,1956288.0,0.0,0.0,0.0
Spain,31 Manufacture of glass,2017.0,1959115.0,1959115.0,0.0,0.0,0.0
Spain,31 Manufacture of glass,2018.0,1957121.0,1957121.0,0.0,0.0,0.0
Spain,31 Manufacture of glass,2019.0,1966844.0,1966844.0,0.0,0.0,0.0
Spain,31 Manufacture of glass,2020.0,1842449.0,1842449.0,0.0,0.0,0.0
Spain,31 Manufacture of glass,2021.0,1828547.0,1828547.0,0.0,0.0,0.0
Spain,31 Manufacture of glass,2022.0,1778001.0,1778001.0,0.0,0.0,0.0
Spain,31 Manufacture of glass,2023.0,1583479.0,1583479.0,0.0,0.0,0.0
Spain,32 Manufacture of ceramics,2015.0,3045483.0,3045483.0,0.0,0.0,0.0
Spain,32 Manufacture of ceramics,2016.0,3245065.0,3245065.0,0.0,0.0,0.0
Spain,32 Manufacture of ceramics,2017.0,3489899.0,3489899.0,0.0,0.0,0.0
Spain,32 Manufacture of ceramics,2018.0,3551932.0,3551932.0,0.0,0.0,0.0
Spain,32 Manufacture of ceramics,2019.0,3517583.0,3517583.0,0.0,0.0,0.0
Spain,32 Manufacture of ceramics,2020.0,3280020.0,3280020.0,0.0,0.0,0.0
Spain,32 Manufacture of ceramics,2021.0,3176957.0,3176957.0,0.0,0.0,0.0
Spain,32 Manufacture of ceramics,2022.0,2742879.0,2742879.0,0.0,0.0,0.0
Spain,32 Manufacture of ceramics,2023.0,2249129.0,2249129.0,0.0,0.0,0.0
Spain,33 Manufacture of mineral wool,2015.0,38317.0,38317.0,0.0,0.0,0.0
Spain,33 Manufacture of mineral wool,2016.0,37879.0,37879.0,0.0,0.0,0.0
Spain,33 Manufacture of mineral wool,2017.0,42347.0,42347.0,0.0,0.0,0.0
Spain,33 Manufacture of mineral wool,2018.0,53807.0,53807.0,0.0,0.0,0.0
Spain,33 Manufacture of mineral wool,2019.0,57014.0,57014.0,0.0,0.0,0.0
Spain,33 Manufacture of mineral wool,2020.0,76620.0,76620.0,0.0,0.0,0.0
Spain,33 Manufacture of mineral wool,2021.0,84848.0,84848.0,0.0,0.0,0.0
Spain,33 Manufacture of mineral wool,2022.0,72786.0,72786.0,0.0,0.0,0.0
Spain,33 Manufacture of mineral wool,2023.0,73965.0,73965.0,0.0,0.0,0.0
Spain,34 Production or processing of gypsum or plasterboard,2015.0,68040.0,68040.0,0.0,0.0,0.0
Spain,34 Production or processing of gypsum or plasterboard,2016.0,77276.0,77276.0,0.0,0.0,0.0
Spain,34 Production or processing of gypsum or plasterboard,2017.0,88264.0,88264.0,0.0,0.0,0.0
Spain,34 Production or processing of gypsum or plasterboard,2018.0,102568.0,102568.0,0.0,0.0,0.0
Spain,34 Production or processing of gypsum or plasterboard,2019.0,121852.0,121852.0,0.0,0.0,0.0
Spain,34 Production or processing of gypsum or plasterboard,2020.0,117558.0,117558.0,0.0,0.0,0.0
Spain,34 Production or processing of gypsum or plasterboard,2021.0,134088.0,134088.0,0.0,0.0,0.0
Spain,34 Production or processing of gypsum or plasterboard,2022.0,136347.0,136347.0,0.0,0.0,0.0
Spain,34 Production or processing of gypsum or plasterboard,2023.0,139770.0,139770.0,0.0,0.0,0.0
Spain,35 Production of pulp,2015.0,673527.0,673527.0,0.0,0.0,0.0
Spain,35 Production of pulp,2016.0,675360.0,675360.0,0.0,0.0,0.0
Spain,35 Production of pulp,2017.0,711496.0,711496.0,0.0,0.0,0.0
Spain,35 Production of pulp,2018.0,712293.0,712293.0,0.0,0.0,0.0
Spain,35 Production of pulp,2019.0,695189.0,695189.0,0.0,0.0,0.0
Spain,35 Production of pulp,2020.0,590326.0,590326.0,0.0,0.0,0.0
Spain,35 Production of pulp,2021.0,654645.0,654645.0,0.0,0.0,0.0
Spain,35 Production of pulp,2022.0,524707.0,524707.0,0.0,0.0,0.0
Spain,35 Production of pulp,2023.0,534382.0,534382.0,0.0,0.0,0.0
Spain,36 Production of paper or cardboard,2015.0,2322274.0,2322274.0,0.0,0.0,0.0
Spain,36 Production of paper or cardboard,2016.0,2275398.0,2275398.0,0.0,0.0,0.0
Spain,36 Production of paper or cardboard,2017.0,2289284.0,2289284.0,0.0,0.0,0.0
Spain,36 Production of paper or cardboard,2018.0,2295565.0,2295565.0,0.0,0.0,0.0
Spain,36 Production of paper or cardboard,2019.0,2422891.0,2422891.0,0.0,0.0,0.0
Spain,36 Production of paper or cardboard,2020.0,2289529.0,2289529.0,0.0,0.0,0.0
Spain,36 Production of paper or cardboard,2021.0,2338166.0,2338166.0,0.0,0.0,0.0
Spain,36 Production of paper or cardboard,2022.0,1838104.0,1838104.0,0.0,0.0,0.0
Spain,36 Production of paper or cardboard,2023.0,1704925.0,1704925.0,0.0,0.0,0.0
Spain,37 Production of carbon black,2015.0,92620.0,92620.0,0.0,0.0,0.0
Spain,37 Production of carbon black,2016.0,108225.0,108225.0,0.0,0.0,0.0
Spain,37 Production of carbon black,2017.0,107962.0,107962.0,0.0,0.0,0.0
Spain,37 Production of carbon black,2018.0,118232.0,118232.0,0.0,0.0,0.0
Spain,37 Production of carbon black,2019.0,108710.0,108710.0,0.0,0.0,0.0
Spain,37 Production of carbon black,2020.0,100045.0,100045.0,0.0,0.0,0.0
Spain,37 Production of carbon black,2021.0,120419.0,120419.0,0.0,0.0,0.0
Spain,37 Production of carbon black,2022.0,128674.0,128674.0,0.0,0.0,0.0
Spain,37 Production of carbon black,2023.0,117708.0,117708.0,0.0,0.0,0.0
Spain,38 Production of nitric acid,2015.0,525756.0,525756.0,0.0,0.0,0.0
Spain,38 Production of nitric acid,2016.0,509858.0,509858.0,0.0,0.0,0.0
Spain,38 Production of nitric acid,2017.0,542133.0,542133.0,0.0,0.0,0.0
Spain,38 Production of nitric acid,2018.0,528789.0,528789.0,0.0,0.0,0.0
Spain,38 Production of nitric acid,2019.0,549968.0,549968.0,0.0,0.0,0.0
Spain,38 Production of nitric acid,2020.0,539011.0,539011.0,0.0,0.0,0.0
Spain,38 Production of nitric acid,2021.0,436216.0,436216.0,0.0,0.0,0.0
Spain,38 Production of nitric acid,2022.0,428002.0,428002.0,0.0,0.0,0.0
Spain,38 Production of nitric acid,2023.0,407345.0,407345.0,0.0,0.0,0.0
Spain,41 Production of ammonia,2015.0,663274.0,663274.0,0.0,0.0,0.0
Spain,41 Production of ammonia,2016.0,692197.0,692197.0,0.0,0.0,0.0
Spain,41 Production of ammonia,2017.0,617423.0,617423.0,0.0,0.0,0.0
Spain,41 Production of ammonia,2018.0,726597.0,726597.0,0.0,0.0,0.0
Spain,41 Production of ammonia,2019.0,702428.0,702428.0,0.0,0.0,0.0
Spain,41 Production of ammonia,2020.0,641105.0,641105.0,0.0,0.0,0.0
Spain,41 Production of ammonia,2021.0,575598.0,575598.0,0.0,0.0,0.0
Spain,41 Production of ammonia,2022.0,418909.0,418909.0,0.0,0.0,0.0
Spain,41 Production of ammonia,2023.0,510028.0,510028.0,0.0,0.0,0.0
Spain,42 Production of bulk chemicals,2015.0,3297878.0,3297878.0,0.0,0.0,0.0
Spain,42 Production of bulk chemicals,2016.0,3184107.0,3184107.0,0.0,0.0,0.0
Spain,42 Production of bulk chemicals,2017.0,3271071.0,3271071.0,0.0,0.0,0.0
Spain,42 Production of bulk chemicals,2018.0,3189431.0,3189431.0,0.0,0.0,0.0
Spain,42 Production of bulk chemicals,2019.0,3287518.0,3287518.0,0.0,0.0,0.0
Spain,42 Production of bulk chemicals,2020.0,3130097.0,3130097.0,0.0,0.0,0.0
Spain,42 Production of bulk chemicals,2021.0,3125780.0,3125780.0,0.0,0.0,0.0
Spain,42 Production of bulk chemicals,2022.0,3008654.0,3008654.0,0.0,0.0,0.0
Spain,42 Production of bulk chemicals,2023.0,2784447.0,2784447.0,0.0,0.0,0.0
Spain,43 Production of hydrogen and synthesis gas,2015.0,842198.0,842198.0,0.0,0.0,0.0
Spain,43 Production of hydrogen and synthesis gas,2016.0,852719.0,852719.0,0.0,0.0,0.0
Spain,43 Production of hydrogen and synthesis gas,2017.0,892416.0,892416.0,0.0,0.0,0.0
Spain,43 Production of hydrogen and synthesis gas,2018.0,868447.0,868447.0,0.0,0.0,0.0
Spain,43 Production of hydrogen and synthesis gas,2019.0,884414.0,884414.0,0.0,0.0,0.0
Spain,43 Production of hydrogen and synthesis gas,2020.0,772155.0,772155.0,0.0,0.0,0.0
Spain,43 Production of hydrogen and synthesis gas,2021.0,795615.0,795615.0,0.0,0.0,0.0
Spain,43 Production of hydrogen and synthesis gas,2022.0,845284.0,845284.0,0.0,0.0,0.0
Spain,43 Production of hydrogen and synthesis gas,2023.0,835336.0,835336.0,0.0,0.0,0.0
Spain,44 Production of soda ash and sodium bicarbonate,2015.0,1119919.0,1119919.0,0.0,0.0,0.0
Spain,44 Production of soda ash and sodium bicarbonate,2016.0,1140796.0,1140796.0,0.0,0.0,0.0
Spain,44 Production of soda ash and sodium bicarbonate,2017.0,1088081.0,1088081.0,0.0,0.0,0.0
Spain,44 Production of soda ash and sodium bicarbonate,2018.0,1136123.0,1136123.0,0.0,0.0,0.0
Spain,44 Production of soda ash and sodium bicarbonate,2019.0,1142156.0,1142156.0,0.0,0.0,0.0
Spain,44 Production of soda ash and sodium bicarbonate,2020.0,1004522.0,1004522.0,0.0,0.0,0.0
Spain,44 Production of soda ash and sodium bicarbonate,2021.0,1091451.0,1091451.0,0.0,0.0,0.0
Spain,44 Production of soda ash and sodium bicarbonate,2022.0,1060602.0,1060602.0,0.0,0.0,0.0
Spain,44 Production of soda ash and sodium bicarbonate,2023.0,855879.0,855879.0,0.0,0.0,0.0
Sweden,10 Aviation,2015.0,2808525.0,2808525.0,0.0,0.0,0.0
Sweden,10 Aviation,2016.0,2889899.0,2889899.0,0.0,0.0,0.0
Sweden,10 Aviation,2017.0,2961636.0,2961636.0,0.0,0.0,0.0
Sweden,10 Aviation,2018.0,2860973.0,2860973.0,0.0,0.0,0.0
Sweden,10 Aviation,2019.0,2764968.0,2764968.0,0.0,0.0,0.0
Sweden,10 Aviation,2020.0,1004997.0,508697.0,49.38323198974723,0.6942226829370571,-0.329271648938366
Sweden,10 Aviation,2021.0,1045882.0,525367.5,49.76799485984078,0.7022136360501076,-0.33179377610275984
Sweden,10 Aviation,2022.0,2061862.0,1039165.0,49.60065222599766,0.6987193088645834,-0.33069211017178857
Sweden,10 Aviation,2023.0,2688498.0,1355876.0,49.567528039820004,0.6980310887870287,-0.33047491068504775
Sweden,20 Combustion of fuels,2015.0,7608033.0,7608033.0,0.0,0.0,0.0
Sweden,20 Combustion of fuels,2016.0,8231811.0,8231811.0,0.0,0.0,0.0
Sweden,20 Combustion of fuels,2017.0,8085397.0,8085397.0,0.0,0.0,0.0
Sweden,20 Combustion of fuels,2018.0,8432238.0,8432238.0,0.0,0.0,0.0
Sweden,20 Combustion of fuels,2019.0,7194590.0,7194590.0,0.0,0.0,0.0
Sweden,20 Combustion of fuels,2020.0,4702512.0,4702512.0,0.0,0.0,0.0
Sweden,20 Combustion of fuels,2021.0,5736175.0,5736175.0,0.0,0.0,0.0
Sweden,20 Combustion of fuels,2022.0,5214490.0,5214490.0,0.0,0.0,0.0
Sweden,20 Combustion of fuels,2023.0,5114141.0,5114141.0,0.0,0.0,0.0
Sweden,20-99 All stationary installations,2015.0,19236229.0,19236229.0,0.0,0.0,0.0
Sweden,20-99 All stationary installations,2016.0,19884726.0,19884726.0,0.0,0.0,0.0
Sweden,20-99 All stationary installations,2017.0,19761991.0,19761991.0,0.0,0.0,0.0
Sweden,20-99 All stationary installations,2018.0,19999943.0,19999943.0,0.0,0.0,0.0
Sweden,20-99 All stationary installations,2019.0,18895094.0,18895094.0,0.0,0.0,0.0
Sweden,20-99 All stationary installations,2020.0,16705579.0,16705579.0,0.0,0.0,0.0
Sweden,20-99 All stationary installations,2021.0,18476247.0,18476247.0,0.0,0.0,0.0
Sweden,20-99 All stationary installations,2022.0,17657586.0,17657586.0,0.0,0.0,0.0
Sweden,20-99 All stationary installations,2023.0,17008456.0,17008456.0,0.0,0.0,0.0
Sweden,21  Refining of mineral oil,2015.0,2865251.0,2865251.0,0.0,0.0,0.0
Sweden,21  Refining of mineral oil,2016.0,2786353.0,2786353.0,0.0,0.0,0.0
Sweden,21  Refining of mineral oil,2017.0,2859499.0,2859499.0,0.0,0.0,0.0
Sweden,21  Refining of mineral oil,2018.0,3018719.0,3018719.0,0.0,0.0,0.0
Sweden,21  Refining of mineral oil,2019.0,2391596.0,2391596.0,0.0,0.0,0.0
Sweden,21  Refining of mineral oil,2020.0,2332033.0,2332033.0,0.0,0.0,0.0
Sweden,21  Refining of mineral oil,2021.0,2766327.0,2766327.0,0.0,0.0,0.0
Sweden,21  Refining of mineral oil,2022.0,2671892.0,2671892.0,0.0,0.0,0.0
Sweden,21  Refining of mineral oil,2023.0,2652799.0,2652799.0,0.0,0.0,0.0
Sweden,21-99 All industrial installations (excl. combustion),2015.0,11628196.0,11628196.0,0.0,0.0,0.0
Sweden,21-99 All industrial installations (excl. combustion),2016.0,11652915.0,11652915.0,0.0,0.0,0.0
Sweden,21-99 All industrial installations (excl. combustion),2017.0,11676594.0,11676594.0,0.0,0.0,0.0
Sweden,21-99 All industrial installations (excl. combustion),2018.0,11567705.0,11567705.0,0.0,0.0,0.0
Sweden,21-99 All industrial installations (excl. combustion),2019.0,11700504.0,11700504.0,0.0,0.0,0.0
Sweden,21-99 All industrial installations (excl. combustion),2020.0,12003067.0,12003067.0,0.0,0.0,0.0
Sweden,21-99 All industrial installations (excl. combustion),2021.0,12740072.0,12740072.0,0.0,0.0,0.0
Sweden,21-99 All industrial installations (excl. combustion),2022.0,12443096.0,12443096.0,0.0,0.0,0.0
Sweden,21-99 All industrial installations (excl. combustion),2023.0,11894315.0,11894315.0,0.0,0.0,0.0
Sweden,23 Metal ore roasting or sintering,2015.0,628659.0,628659.0,0.0,0.0,0.0
Sweden,23 Metal ore roasting or sintering,2016.0,677178.0,677178.0,0.0,0.0,0.0
Sweden,23 Metal ore roasting or sintering,2017.0,711984.0,711984.0,0.0,0.0,0.0
Sweden,23 Metal ore roasting or sintering,2018.0,652815.0,652815.0,0.0,0.0,0.0
Sweden,23 Metal ore roasting or sintering,2019.0,668076.0,668076.0,0.0,0.0,0.0
Sweden,23 Metal ore roasting or sintering,2020.0,649747.0,649747.0,0.0,0.0,0.0
Sweden,23 Metal ore roasting or sintering,2021.0,642191.0,642191.0,0.0,0.0,0.0
Sweden,23 Metal ore roasting or sintering,2022.0,596859.0,596859.0,0.0,0.0,0.0
Sweden,23 Metal ore roasting or sintering,2023.0,600772.0,600772.0,0.0,0.0,0.0
