country,sector,year,n_observations,mean_emissions,std_emissions,cv,p10,p25,p50,p75,p90,p90_p10_ratio,gini,min,max
Austria,42 Production of bulk chemicals,2015.0,2,60923.0,0.0,0.0,60923.0,60923.0,60923.0,60923.0,60923.0,1.0,0.0,60923.0,60923.0
Austria,42 Production of bulk chemicals,2016.0,2,155833.0,0.0,0.0,155833.0,155833.0,155833.0,155833.0,155833.0,1.0,0.0,155833.0,155833.0
Austria,42 Production of bulk chemicals,2017.0,2,152761.0,0.0,0.0,152761.0,152761.0,152761.0,152761.0,152761.0,1.0,0.0,152761.0,152761.0
Austria,42 Production of bulk chemicals,2018.0,2,153735.0,0.0,0.0,153735.0,153735.0,153735.0,153735.0,153735.0,1.0,0.0,153735.0,153735.0
Austria,42 Production of bulk chemicals,2019.0,2,153034.0,0.0,0.0,153034.0,153034.0,153034.0,153034.0,153034.0,1.0,0.0,153034.0,153034.0
Austria,42 Production of bulk chemicals,2020.0,2,154012.0,0.0,0.0,154012.0,154012.0,154012.0,154012.0,154012.0,1.0,0.0,154012.0,154012.0
Austria,42 Production of bulk chemicals,2021.0,2,150304.0,0.0,0.0,150304.0,150304.0,150304.0,150304.0,150304.0,1.0,0.0,150304.0,150304.0
Austria,42 Production of bulk chemicals,2022.0,2,146746.0,0.0,0.0,146746.0,146746.0,146746.0,146746.0,146746.0,1.0,0.0,146746.0,146746.0
Austria,42 Production of bulk chemicals,2023.0,2,111846.0,0.0,0.0,111846.0,111846.0,111846.0,111846.0,111846.0,1.0,0.0,111846.0,111846.0
Austria,99 Other activity opted-in under Art. 24,2015.0,2,113576.0,0.0,0.0,113576.0,113576.0,113576.0,113576.0,113576.0,1.0,0.0,113576.0,113576.0
Austria,99 Other activity opted-in under Art. 24,2016.0,2,111142.0,0.0,0.0,111142.0,111142.0,111142.0,111142.0,111142.0,1.0,0.0,111142.0,111142.0
Austria,99 Other activity opted-in under Art. 24,2017.0,2,124051.0,0.0,0.0,124051.0,124051.0,124051.0,124051.0,124051.0,1.0,0.0,124051.0,124051.0
Austria,99 Other activity opted-in under Art. 24,2018.0,2,111573.0,0.0,0.0,111573.0,111573.0,111573.0,111573.0,111573.0,1.0,0.0,111573.0,111573.0
Austria,99 Other activity opted-in under Art. 24,2019.0,2,106887.0,0.0,0.0,106887.0,106887.0,106887.0,106887.0,106887.0,1.0,0.0,106887.0,106887.0
Austria,99 Other activity opted-in under Art. 24,2020.0,2,99480.0,0.0,0.0,99480.0,99480.0,99480.0,99480.0,99480.0,1.0,0.0,99480.0,99480.0
Austria,99 Other activity opted-in under Art. 24,2021.0,2,102140.0,0.0,0.0,102140.0,102140.0,102140.0,102140.0,102140.0,1.0,0.0,102140.0,102140.0
Austria,99 Other activity opted-in under Art. 24,2022.0,2,111550.0,0.0,0.0,111550.0,111550.0,111550.0,111550.0,111550.0,1.0,0.0,111550.0,111550.0
Austria,99 Other activity opted-in under Art. 24,2023.0,2,89902.0,0.0,0.0,89902.0,89902.0,89902.0,89902.0,89902.0,1.0,0.0,89902.0,89902.0
Belgium,10 Aviation,2015.0,2,1356658.0,0.0,0.0,1356658.0,1356658.0,1356658.0,1356658.0,1356658.0,1.0,0.0,1356658.0,1356658.0
Belgium,10 Aviation,2016.0,2,1463135.0,0.0,0.0,1463135.0,1463135.0,1463135.0,1463135.0,1463135.0,1.0,0.0,1463135.0,1463135.0
Belgium,10 Aviation,2017.0,2,1538462.0,0.0,0.0,1538462.0,1538462.0,1538462.0,1538462.0,1538462.0,1.0,0.0,1538462.0,1538462.0
Belgium,10 Aviation,2018.0,2,1528280.0,0.0,0.0,1528280.0,1528280.0,1528280.0,1528280.0,1528280.0,1.0,0.0,1528280.0,1528280.0
Belgium,10 Aviation,2019.0,2,1383003.0,0.0,0.0,1383003.0,1383003.0,1383003.0,1383003.0,1383003.0,1.0,0.0,1383003.0,1383003.0
Belgium,10 Aviation,2020.0,3,376988.6666666667,262009.57614348544,0.6950065063233167,116978.6,282741.5,559013.0,562248.0,564189.0,4.823010362579138,-0.3295194845232601,6470.0,565483.0
Belgium,10 Aviation,2021.0,3,496709.3333333333,344724.7532020615,0.6940170640416022,154547.2,372532.0,735840.0,740452.0,743219.2,4.809011098227596,-0.3292066184918341,9224.0,745064.0
Belgium,10 Aviation,2022.0,3,675906.6666666666,470851.7511364083,0.6966224396905021,208800.2,506930.0,1003813.0,1008836.5,1011850.6,4.846023135993164,-0.3300301159265908,10047.0,1013860.0
Belgium,10 Aviation,2023.0,3,706794.0,491452.2532176108,0.6953260118473146,219123.6,530095.5,1048382.0,1054286.5,1057829.2,4.8275457321803765,-0.3296204803348326,11809.0,1060191.0
Belgium,20 Combustion of fuels,2015.0,2,16053800.0,0.0,0.0,16053800.0,16053800.0,16053800.0,16053800.0,16053800.0,1.0,0.0,16053800.0,16053800.0
Belgium,20 Combustion of fuels,2016.0,2,15027777.0,0.0,0.0,15027777.0,15027777.0,15027777.0,15027777.0,15027777.0,1.0,0.0,15027777.0,15027777.0
Belgium,20 Combustion of fuels,2017.0,2,15093036.0,0.0,0.0,15093036.0,15093036.0,15093036.0,15093036.0,15093036.0,1.0,0.0,15093036.0,15093036.0
Belgium,20 Combustion of fuels,2018.0,2,15275363.0,0.0,0.0,15275363.0,15275363.0,15275363.0,15275363.0,15275363.0,1.0,0.0,15275363.0,15275363.0
Belgium,20 Combustion of fuels,2019.0,2,15966153.0,0.0,0.0,15966153.0,15966153.0,15966153.0,15966153.0,15966153.0,1.0,0.0,15966153.0,15966153.0
Belgium,20 Combustion of fuels,2020.0,2,14834065.0,0.0,0.0,14834065.0,14834065.0,14834065.0,14834065.0,14834065.0,1.0,0.0,14834065.0,14834065.0
Belgium,20 Combustion of fuels,2021.0,2,13708348.0,0.0,0.0,13708348.0,13708348.0,13708348.0,13708348.0,13708348.0,1.0,0.0,13708348.0,13708348.0
Belgium,20 Combustion of fuels,2022.0,2,14485700.0,0.0,0.0,14485700.0,14485700.0,14485700.0,14485700.0,14485700.0,1.0,0.0,14485700.0,14485700.0
Belgium,20 Combustion of fuels,2023.0,2,11383679.0,0.0,0.0,11383679.0,11383679.0,11383679.0,11383679.0,11383679.0,1.0,0.0,11383679.0,11383679.0
Belgium,20-99 All stationary installations,2015.0,2,44713915.0,0.0,0.0,44713915.0,44713915.0,44713915.0,44713915.0,44713915.0,1.0,0.0,44713915.0,44713915.0
Belgium,20-99 All stationary installations,2016.0,2,43655728.0,0.0,0.0,43655728.0,43655728.0,43655728.0,43655728.0,43655728.0,1.0,0.0,43655728.0,43655728.0
Belgium,20-99 All stationary installations,2017.0,2,43772976.0,0.0,0.0,43772976.0,43772976.0,43772976.0,43772976.0,43772976.0,1.0,0.0,43772976.0,43772976.0
Belgium,20-99 All stationary installations,2018.0,2,44182748.0,0.0,0.0,44182748.0,44182748.0,44182748.0,44182748.0,44182748.0,1.0,0.0,44182748.0,44182748.0
Belgium,20-99 All stationary installations,2019.0,2,44627186.0,0.0,0.0,44627186.0,44627186.0,44627186.0,44627186.0,44627186.0,1.0,0.0,44627186.0,44627186.0
Belgium,20-99 All stationary installations,2020.0,2,41511577.0,0.0,0.0,41511577.0,41511577.0,41511577.0,41511577.0,41511577.0,1.0,0.0,41511577.0,41511577.0
Belgium,20-99 All stationary installations,2021.0,2,41428954.0,0.0,0.0,41428954.0,41428954.0,41428954.0,41428954.0,41428954.0,1.0,0.0,41428954.0,41428954.0
Belgium,20-99 All stationary installations,2022.0,2,39722232.0,0.0,0.0,39722232.0,39722232.0,39722232.0,39722232.0,39722232.0,1.0,0.0,39722232.0,39722232.0
Belgium,20-99 All stationary installations,2023.0,2,35401056.0,0.0,0.0,35401056.0,35401056.0,35401056.0,35401056.0,35401056.0,1.0,0.0,35401056.0,35401056.0
Belgium,21  Refining of mineral oil,2015.0,2,6267719.0,0.0,0.0,6267719.0,6267719.0,6267719.0,6267719.0,6267719.0,1.0,0.0,6267719.0,6267719.0
Belgium,21  Refining of mineral oil,2016.0,2,6083321.0,0.0,0.0,6083321.0,6083321.0,6083321.0,6083321.0,6083321.0,1.0,0.0,6083321.0,6083321.0
Belgium,21  Refining of mineral oil,2017.0,2,6051996.0,0.0,0.0,6051996.0,6051996.0,6051996.0,6051996.0,6051996.0,1.0,0.0,6051996.0,6051996.0
Belgium,21  Refining of mineral oil,2018.0,2,6141592.0,0.0,0.0,6141592.0,6141592.0,6141592.0,6141592.0,6141592.0,1.0,0.0,6141592.0,6141592.0
Belgium,21  Refining of mineral oil,2019.0,2,6616155.0,0.0,0.0,6616155.0,6616155.0,6616155.0,6616155.0,6616155.0,1.0,0.0,6616155.0,6616155.0
Belgium,21  Refining of mineral oil,2020.0,2,5792283.0,0.0,0.0,5792283.0,5792283.0,5792283.0,5792283.0,5792283.0,1.0,0.0,5792283.0,5792283.0
Belgium,21  Refining of mineral oil,2021.0,2,6039538.0,0.0,0.0,6039538.0,6039538.0,6039538.0,6039538.0,6039538.0,1.0,0.0,6039538.0,6039538.0
Belgium,21  Refining of mineral oil,2022.0,2,5657781.0,0.0,0.0,5657781.0,5657781.0,5657781.0,5657781.0,5657781.0,1.0,0.0,5657781.0,5657781.0
Belgium,21  Refining of mineral oil,2023.0,2,5475804.0,0.0,0.0,5475804.0,5475804.0,5475804.0,5475804.0,5475804.0,1.0,0.0,5475804.0,5475804.0
Belgium,21-99 All industrial installations (excl. combustion),2015.0,2,28660115.0,0.0,0.0,28660115.0,28660115.0,28660115.0,28660115.0,28660115.0,1.0,0.0,28660115.0,28660115.0
Belgium,21-99 All industrial installations (excl. combustion),2016.0,2,28627951.0,0.0,0.0,28627951.0,28627951.0,28627951.0,28627951.0,28627951.0,1.0,0.0,28627951.0,28627951.0
Belgium,21-99 All industrial installations (excl. combustion),2017.0,2,28679940.0,0.0,0.0,28679940.0,28679940.0,28679940.0,28679940.0,28679940.0,1.0,0.0,28679940.0,28679940.0
Belgium,21-99 All industrial installations (excl. combustion),2018.0,2,28907385.0,0.0,0.0,28907385.0,28907385.0,28907385.0,28907385.0,28907385.0,1.0,0.0,28907385.0,28907385.0
Belgium,21-99 All industrial installations (excl. combustion),2019.0,2,28661033.0,0.0,0.0,28661033.0,28661033.0,28661033.0,28661033.0,28661033.0,1.0,0.0,28661033.0,28661033.0
Belgium,21-99 All industrial installations (excl. combustion),2020.0,2,26677512.0,0.0,0.0,26677512.0,26677512.0,26677512.0,26677512.0,26677512.0,1.0,0.0,26677512.0,26677512.0
Belgium,21-99 All industrial installations (excl. combustion),2021.0,2,27720606.0,0.0,0.0,27720606.0,27720606.0,27720606.0,27720606.0,27720606.0,1.0,0.0,27720606.0,27720606.0
Belgium,21-99 All industrial installations (excl. combustion),2022.0,2,25236532.0,0.0,0.0,25236532.0,25236532.0,25236532.0,25236532.0,25236532.0,1.0,0.0,25236532.0,25236532.0
Belgium,21-99 All industrial installations (excl. combustion),2023.0,2,24017377.0,0.0,0.0,24017377.0,24017377.0,24017377.0,24017377.0,24017377.0,1.0,0.0,24017377.0,24017377.0
Belgium,24  Production of pig iron or steel,2015.0,2,4523573.0,0.0,0.0,4523573.0,4523573.0,4523573.0,4523573.0,4523573.0,1.0,0.0,4523573.0,4523573.0
Belgium,24  Production of pig iron or steel,2016.0,2,5078033.0,0.0,0.0,5078033.0,5078033.0,5078033.0,5078033.0,5078033.0,1.0,0.0,5078033.0,5078033.0
Belgium,24  Production of pig iron or steel,2017.0,2,4920479.0,0.0,0.0,4920479.0,4920479.0,4920479.0,4920479.0,4920479.0,1.0,0.0,4920479.0,4920479.0
Belgium,24  Production of pig iron or steel,2018.0,2,5049448.0,0.0,0.0,5049448.0,5049448.0,5049448.0,5049448.0,5049448.0,1.0,0.0,5049448.0,5049448.0
Belgium,24  Production of pig iron or steel,2019.0,2,4841850.0,0.0,0.0,4841850.0,4841850.0,4841850.0,4841850.0,4841850.0,1.0,0.0,4841850.0,4841850.0
Belgium,24  Production of pig iron or steel,2020.0,2,3924794.0,0.0,0.0,3924794.0,3924794.0,3924794.0,3924794.0,3924794.0,1.0,0.0,3924794.0,3924794.0
Belgium,24  Production of pig iron or steel,2021.0,2,4520538.0,0.0,0.0,4520538.0,4520538.0,4520538.0,4520538.0,4520538.0,1.0,0.0,4520538.0,4520538.0
Belgium,24  Production of pig iron or steel,2022.0,2,4230026.0,0.0,0.0,4230026.0,4230026.0,4230026.0,4230026.0,4230026.0,1.0,0.0,4230026.0,4230026.0
Belgium,24  Production of pig iron or steel,2023.0,2,4084515.0,0.0,0.0,4084515.0,4084515.0,4084515.0,4084515.0,4084515.0,1.0,0.0,4084515.0,4084515.0
Belgium,25 Production or processing of ferrous metals,2015.0,2,400610.0,0.0,0.0,400610.0,400610.0,400610.0,400610.0,400610.0,1.0,0.0,400610.0,400610.0
Belgium,25 Production or processing of ferrous metals,2016.0,2,425203.0,0.0,0.0,425203.0,425203.0,425203.0,425203.0,425203.0,1.0,0.0,425203.0,425203.0
Belgium,25 Production or processing of ferrous metals,2017.0,2,437475.0,0.0,0.0,437475.0,437475.0,437475.0,437475.0,437475.0,1.0,0.0,437475.0,437475.0
Belgium,25 Production or processing of ferrous metals,2018.0,2,463087.0,0.0,0.0,463087.0,463087.0,463087.0,463087.0,463087.0,1.0,0.0,463087.0,463087.0
Belgium,25 Production or processing of ferrous metals,2019.0,2,437800.0,0.0,0.0,437800.0,437800.0,437800.0,437800.0,437800.0,1.0,0.0,437800.0,437800.0
Belgium,25 Production or processing of ferrous metals,2020.0,2,395168.0,0.0,0.0,395168.0,395168.0,395168.0,395168.0,395168.0,1.0,0.0,395168.0,395168.0
Belgium,25 Production or processing of ferrous metals,2021.0,2,354019.0,0.0,0.0,354019.0,354019.0,354019.0,354019.0,354019.0,1.0,0.0,354019.0,354019.0
Belgium,25 Production or processing of ferrous metals,2022.0,2,317637.0,0.0,0.0,317637.0,317637.0,317637.0,317637.0,317637.0,1.0,0.0,317637.0,317637.0
Belgium,25 Production or processing of ferrous metals,2023.0,2,282092.0,0.0,0.0,282092.0,282092.0,282092.0,282092.0,282092.0,1.0,0.0,282092.0,282092.0
Belgium,28 Production or processing of non-ferrous metals,2015.0,2,424917.0,0.0,0.0,424917.0,424917.0,424917.0,424917.0,424917.0,1.0,0.0,424917.0,424917.0
Belgium,28 Production or processing of non-ferrous metals,2016.0,2,425397.0,0.0,0.0,425397.0,425397.0,425397.0,425397.0,425397.0,1.0,0.0,425397.0,425397.0
Belgium,28 Production or processing of non-ferrous metals,2017.0,2,436140.0,0.0,0.0,436140.0,436140.0,436140.0,436140.0,436140.0,1.0,0.0,436140.0,436140.0
Belgium,28 Production or processing of non-ferrous metals,2018.0,2,455439.0,0.0,0.0,455439.0,455439.0,455439.0,455439.0,455439.0,1.0,0.0,455439.0,455439.0
Belgium,28 Production or processing of non-ferrous metals,2019.0,2,431895.0,0.0,0.0,431895.0,431895.0,431895.0,431895.0,431895.0,1.0,0.0,431895.0,431895.0
Belgium,28 Production or processing of non-ferrous metals,2020.0,2,403272.0,0.0,0.0,403272.0,403272.0,403272.0,403272.0,403272.0,1.0,0.0,403272.0,403272.0
Belgium,28 Production or processing of non-ferrous metals,2021.0,2,420900.0,0.0,0.0,420900.0,420900.0,420900.0,420900.0,420900.0,1.0,0.0,420900.0,420900.0
Belgium,28 Production or processing of non-ferrous metals,2022.0,2,388072.0,0.0,0.0,388072.0,388072.0,388072.0,388072.0,388072.0,1.0,0.0,388072.0,388072.0
Belgium,28 Production or processing of non-ferrous metals,2023.0,2,383155.0,0.0,0.0,383155.0,383155.0,383155.0,383155.0,383155.0,1.0,0.0,383155.0,383155.0
Belgium,29 Production of cement clinker,2015.0,2,3501555.0,0.0,0.0,3501555.0,3501555.0,3501555.0,3501555.0,3501555.0,1.0,0.0,3501555.0,3501555.0
Belgium,29 Production of cement clinker,2016.0,2,3613890.0,0.0,0.0,3613890.0,3613890.0,3613890.0,3613890.0,3613890.0,1.0,0.0,3613890.0,3613890.0
Belgium,29 Production of cement clinker,2017.0,2,3338960.0,0.0,0.0,3338960.0,3338960.0,3338960.0,3338960.0,3338960.0,1.0,0.0,3338960.0,3338960.0
Belgium,29 Production of cement clinker,2018.0,2,3693760.0,0.0,0.0,3693760.0,3693760.0,3693760.0,3693760.0,3693760.0,1.0,0.0,3693760.0,3693760.0
Belgium,29 Production of cement clinker,2019.0,2,4150759.0,0.0,0.0,4150759.0,4150759.0,4150759.0,4150759.0,4150759.0,1.0,0.0,4150759.0,4150759.0
Belgium,29 Production of cement clinker,2020.0,2,3904538.0,0.0,0.0,3904538.0,3904538.0,3904538.0,3904538.0,3904538.0,1.0,0.0,3904538.0,3904538.0
Belgium,29 Production of cement clinker,2021.0,2,3875963.0,0.0,0.0,3875963.0,3875963.0,3875963.0,3875963.0,3875963.0,1.0,0.0,3875963.0,3875963.0
Belgium,29 Production of cement clinker,2022.0,2,3516257.0,0.0,0.0,3516257.0,3516257.0,3516257.0,3516257.0,3516257.0,1.0,0.0,3516257.0,3516257.0
Belgium,29 Production of cement clinker,2023.0,2,3152011.0,0.0,0.0,3152011.0,3152011.0,3152011.0,3152011.0,3152011.0,1.0,0.0,3152011.0,3152011.0
Belgium,"30 Production of lime, or calcination of dolomite/magnesite",2015.0,2,2614333.0,0.0,0.0,2614333.0,2614333.0,2614333.0,2614333.0,2614333.0,1.0,0.0,2614333.0,2614333.0
Belgium,"30 Production of lime, or calcination of dolomite/magnesite",2016.0,2,2473262.0,0.0,0.0,2473262.0,2473262.0,2473262.0,2473262.0,2473262.0,1.0,0.0,2473262.0,2473262.0
Belgium,"30 Production of lime, or calcination of dolomite/magnesite",2017.0,2,2483341.0,0.0,0.0,2483341.0,2483341.0,2483341.0,2483341.0,2483341.0,1.0,0.0,2483341.0,2483341.0
Belgium,"30 Production of lime, or calcination of dolomite/magnesite",2018.0,2,2491364.0,0.0,0.0,2491364.0,2491364.0,2491364.0,2491364.0,2491364.0,1.0,0.0,2491364.0,2491364.0
Belgium,"30 Production of lime, or calcination of dolomite/magnesite",2019.0,2,2199212.0,0.0,0.0,2199212.0,2199212.0,2199212.0,2199212.0,2199212.0,1.0,0.0,2199212.0,2199212.0
Belgium,"30 Production of lime, or calcination of dolomite/magnesite",2020.0,2,1814679.0,0.0,0.0,1814679.0,1814679.0,1814679.0,1814679.0,1814679.0,1.0,0.0,1814679.0,1814679.0
Belgium,"30 Production of lime, or calcination of dolomite/magnesite",2021.0,2,1897059.0,0.0,0.0,1897059.0,1897059.0,1897059.0,1897059.0,1897059.0,1.0,0.0,1897059.0,1897059.0
Belgium,"30 Production of lime, or calcination of dolomite/magnesite",2022.0,2,1687191.0,0.0,0.0,1687191.0,1687191.0,1687191.0,1687191.0,1687191.0,1.0,0.0,1687191.0,1687191.0
Belgium,"30 Production of lime, or calcination of dolomite/magnesite",2023.0,2,1464113.0,0.0,0.0,1464113.0,1464113.0,1464113.0,1464113.0,1464113.0,1.0,0.0,1464113.0,1464113.0
Belgium,31 Manufacture of glass,2015.0,2,705375.0,0.0,0.0,705375.0,705375.0,705375.0,705375.0,705375.0,1.0,0.0,705375.0,705375.0
Belgium,31 Manufacture of glass,2016.0,2,703335.0,0.0,0.0,703335.0,703335.0,703335.0,703335.0,703335.0,1.0,0.0,703335.0,703335.0
Belgium,31 Manufacture of glass,2017.0,2,690344.0,0.0,0.0,690344.0,690344.0,690344.0,690344.0,690344.0,1.0,0.0,690344.0,690344.0
Belgium,31 Manufacture of glass,2018.0,2,683616.0,0.0,0.0,683616.0,683616.0,683616.0,683616.0,683616.0,1.0,0.0,683616.0,683616.0
Belgium,31 Manufacture of glass,2019.0,2,581589.0,0.0,0.0,581589.0,581589.0,581589.0,581589.0,581589.0,1.0,0.0,581589.0,581589.0
Belgium,31 Manufacture of glass,2020.0,2,475678.0,0.0,0.0,475678.0,475678.0,475678.0,475678.0,475678.0,1.0,0.0,475678.0,475678.0
Belgium,31 Manufacture of glass,2021.0,2,630151.0,0.0,0.0,630151.0,630151.0,630151.0,630151.0,630151.0,1.0,0.0,630151.0,630151.0
Belgium,31 Manufacture of glass,2022.0,2,610904.0,0.0,0.0,610904.0,610904.0,610904.0,610904.0,610904.0,1.0,0.0,610904.0,610904.0
Belgium,31 Manufacture of glass,2023.0,2,588695.0,0.0,0.0,588695.0,588695.0,588695.0,588695.0,588695.0,1.0,0.0,588695.0,588695.0
Belgium,32 Manufacture of ceramics,2015.0,2,518810.0,0.0,0.0,518810.0,518810.0,518810.0,518810.0,518810.0,1.0,0.0,518810.0,518810.0
Belgium,32 Manufacture of ceramics,2016.0,2,487193.0,0.0,0.0,487193.0,487193.0,487193.0,487193.0,487193.0,1.0,0.0,487193.0,487193.0
Belgium,32 Manufacture of ceramics,2017.0,2,503331.0,0.0,0.0,503331.0,503331.0,503331.0,503331.0,503331.0,1.0,0.0,503331.0,503331.0
Belgium,32 Manufacture of ceramics,2018.0,2,491966.0,0.0,0.0,491966.0,491966.0,491966.0,491966.0,491966.0,1.0,0.0,491966.0,491966.0
Belgium,32 Manufacture of ceramics,2019.0,2,505823.0,0.0,0.0,505823.0,505823.0,505823.0,505823.0,505823.0,1.0,0.0,505823.0,505823.0
Belgium,32 Manufacture of ceramics,2020.0,2,485724.0,0.0,0.0,485724.0,485724.0,485724.0,485724.0,485724.0,1.0,0.0,485724.0,485724.0
Belgium,32 Manufacture of ceramics,2021.0,2,531178.0,0.0,0.0,531178.0,531178.0,531178.0,531178.0,531178.0,1.0,0.0,531178.0,531178.0
Belgium,32 Manufacture of ceramics,2022.0,2,523462.0,0.0,0.0,523462.0,523462.0,523462.0,523462.0,523462.0,1.0,0.0,523462.0,523462.0
Belgium,32 Manufacture of ceramics,2023.0,2,446557.0,0.0,0.0,446557.0,446557.0,446557.0,446557.0,446557.0,1.0,0.0,446557.0,446557.0
Belgium,33 Manufacture of mineral wool,2015.0,2,39253.0,0.0,0.0,39253.0,39253.0,39253.0,39253.0,39253.0,1.0,0.0,39253.0,39253.0
Belgium,33 Manufacture of mineral wool,2016.0,2,46625.0,0.0,0.0,46625.0,46625.0,46625.0,46625.0,46625.0,1.0,0.0,46625.0,46625.0
Belgium,33 Manufacture of mineral wool,2017.0,2,50521.0,0.0,0.0,50521.0,50521.0,50521.0,50521.0,50521.0,1.0,0.0,50521.0,50521.0
Belgium,33 Manufacture of mineral wool,2018.0,2,63088.0,0.0,0.0,63088.0,63088.0,63088.0,63088.0,63088.0,1.0,0.0,63088.0,63088.0
Belgium,33 Manufacture of mineral wool,2019.0,2,63171.0,0.0,0.0,63171.0,63171.0,63171.0,63171.0,63171.0,1.0,0.0,63171.0,63171.0
Belgium,33 Manufacture of mineral wool,2020.0,2,61769.0,0.0,0.0,61769.0,61769.0,61769.0,61769.0,61769.0,1.0,0.0,61769.0,61769.0
Belgium,33 Manufacture of mineral wool,2021.0,2,66179.0,0.0,0.0,66179.0,66179.0,66179.0,66179.0,66179.0,1.0,0.0,66179.0,66179.0
Belgium,33 Manufacture of mineral wool,2022.0,2,59330.0,0.0,0.0,59330.0,59330.0,59330.0,59330.0,59330.0,1.0,0.0,59330.0,59330.0
Belgium,33 Manufacture of mineral wool,2023.0,2,65408.0,0.0,0.0,65408.0,65408.0,65408.0,65408.0,65408.0,1.0,0.0,65408.0,65408.0
Belgium,35 Production of pulp,2015.0,2,127791.0,0.0,0.0,127791.0,127791.0,127791.0,127791.0,127791.0,1.0,0.0,127791.0,127791.0
Belgium,35 Production of pulp,2016.0,2,124944.0,0.0,0.0,124944.0,124944.0,124944.0,124944.0,124944.0,1.0,0.0,124944.0,124944.0
Belgium,35 Production of pulp,2017.0,2,104406.0,0.0,0.0,104406.0,104406.0,104406.0,104406.0,104406.0,1.0,0.0,104406.0,104406.0
Belgium,35 Production of pulp,2018.0,2,119393.0,0.0,0.0,119393.0,119393.0,119393.0,119393.0,119393.0,1.0,0.0,119393.0,119393.0
Belgium,35 Production of pulp,2019.0,2,127631.0,0.0,0.0,127631.0,127631.0,127631.0,127631.0,127631.0,1.0,0.0,127631.0,127631.0
Belgium,35 Production of pulp,2020.0,2,141324.0,0.0,0.0,141324.0,141324.0,141324.0,141324.0,141324.0,1.0,0.0,141324.0,141324.0
Belgium,35 Production of pulp,2021.0,2,126096.0,0.0,0.0,126096.0,126096.0,126096.0,126096.0,126096.0,1.0,0.0,126096.0,126096.0
Belgium,35 Production of pulp,2022.0,2,110275.0,0.0,0.0,110275.0,110275.0,110275.0,110275.0,110275.0,1.0,0.0,110275.0,110275.0
Belgium,35 Production of pulp,2023.0,2,105159.0,0.0,0.0,105159.0,105159.0,105159.0,105159.0,105159.0,1.0,0.0,105159.0,105159.0
Belgium,36 Production of paper or cardboard,2015.0,2,652148.0,0.0,0.0,652148.0,652148.0,652148.0,652148.0,652148.0,1.0,0.0,652148.0,652148.0
Belgium,36 Production of paper or cardboard,2016.0,2,651217.0,0.0,0.0,651217.0,651217.0,651217.0,651217.0,651217.0,1.0,0.0,651217.0,651217.0
Belgium,36 Production of paper or cardboard,2017.0,2,607620.0,0.0,0.0,607620.0,607620.0,607620.0,607620.0,607620.0,1.0,0.0,607620.0,607620.0
