country,ym,sb,n,sb_rate,cohort,id
NL,24198,17,355,0.04788732394366197,24195,19
NL,24199,18,182,0.0989010989010989,24195,19
NL,24200,22,337,0.06528189910979229,24195,19
NL,24201,17,115,0.14782608695652175,24195,19
NL,24202,1,50,0.02,24195,19
NL,24203,7,38,0.18421052631578946,24195,19
NL,24204,24,164,0.14634146341463414,24195,19
NL,24205,17,145,0.11724137931034483,24195,19
NL,24206,24,260,0.09230769230769231,24195,19
NL,24207,13,170,0.07647058823529412,24195,19
NL,24208,3,33,0.09090909090909091,24195,19
NL,24209,22,263,0.08365019011406843,24195,19
NL,24210,28,182,0.15384615384615385,24195,19
NL,24212,25,183,0.1366120218579235,24195,19
NL,24213,42,142,0.29577464788732394,24195,19
NL,24214,30,207,0.14492753623188406,24195,19
NL,24215,21,151,0.1390728476821192,24195,19
NL,24216,27,206,0.13106796116504854,24195,19
NL,24217,21,200,0.105,24195,19
NL,24218,45,266,0.16917293233082706,24195,19
NL,24219,28,210,0.13333333333333333,24195,19
NL,24220,25,221,0.11312217194570136,24195,19
NL,24221,32,242,0.1322314049586777,24195,19
NL,24222,27,215,0.12558139534883722,24195,19
NL,24223,24,196,0.12244897959183673,24195,19
NL,24224,38,175,0.21714285714285714,24195,19
NL,24225,36,203,0.17733990147783252,24195,19
NL,24226,29,185,0.15675675675675677,24195,19
NL,24227,34,198,0.1717171717171717,24195,19
NL,24228,30,210,0.14285714285714285,24195,19
NL,24229,33,206,0.16019417475728157,24195,19
NL,24230,18,228,0.07894736842105263,24195,19
NL,24231,35,219,0.1598173515981735,24195,19
NL,24232,12,212,0.05660377358490566,24195,19
NL,24233,17,172,0.09883720930232558,24195,19
NL,24234,33,225,0.14666666666666667,24195,19
NL,24235,25,170,0.14705882352941177,24195,19
NL,24236,18,126,0.14285714285714285,24195,19
NL,24237,4,23,0.17391304347826086,24195,19
NL,24238,48,159,0.3018867924528302,24195,19
NL,24240,28,242,0.11570247933884298,24195,19
NL,24241,26,169,0.15384615384615385,24195,19
NL,24242,59,245,0.24081632653061225,24195,19
NL,24243,46,245,0.18775510204081633,24195,19
NL,24244,37,173,0.2138728323699422,24195,19
NL,24245,20,184,0.10869565217391304,24195,19
NL,24246,20,212,0.09433962264150944,24195,19
NL,24247,17,99,0.1717171717171717,24195,19
NL,24248,39,179,0.21787709497206703,24195,19
NL,24249,104,243,0.4279835390946502,24195,19
NL,24250,52,408,0.12745098039215685,24195,19
NL,24251,38,230,0.16521739130434782,24195,19
NO,24183,1,62,0.016129032258064516,24204,20
NO,24184,13,50,0.26,24204,20
NO,24185,11,133,0.08270676691729323,24204,20
NO,24186,15,91,0.16483516483516483,24204,20
NO,24187,7,110,0.06363636363636363,24204,20
NO,24188,11,92,0.11956521739130435,24204,20
NO,24189,8,67,0.11940298507462686,24204,20
NO,24191,18,117,0.15384615384615385,24204,20
NO,24192,2,91,0.02197802197802198,24204,20
NO,24193,8,90,0.08888888888888889,24204,20
NO,24194,6,97,0.061855670103092786,24204,20
NO,24195,5,95,0.05263157894736842,24204,20
NO,24196,13,117,0.1111111111111111,24204,20
NO,24197,9,178,0.05056179775280899,24204,20
NO,24198,19,113,0.168141592920354,24204,20
NO,24199,20,154,0.12987012987012986,24204,20
NO,24200,12,162,0.07407407407407407,24204,20
NO,24201,4,91,0.04395604395604396,24204,20
NO,24202,11,88,0.125,24204,20
NO,24203,15,58,0.25862068965517243,24204,20
NO,24204,14,138,0.10144927536231885,24204,20
NO,24205,17,70,0.24285714285714285,24204,20
NO,24206,15,129,0.11627906976744186,24204,20
NO,24207,12,77,0.15584415584415584,24204,20
NO,24209,13,131,0.09923664122137404,24204,20
NO,24210,13,123,0.10569105691056911,24204,20
NO,24212,4,88,0.045454545454545456,24204,20
NO,24213,6,68,0.08823529411764706,24204,20
NO,24214,14,112,0.125,24204,20
NO,24215,8,64,0.125,24204,20
NO,24216,15,103,0.14563106796116504,24204,20
NO,24217,31,92,0.33695652173913043,24204,20
NO,24218,20,123,0.16260162601626016,24204,20
NO,24219,23,102,0.22549019607843138,24204,20
NO,24220,28,135,0.2074074074074074,24204,20
NO,24221,23,148,0.1554054054054054,24204,20
NO,24222,20,131,0.15267175572519084,24204,20
NO,24223,16,122,0.13114754098360656,24204,20
NO,24224,15,75,0.2,24204,20
NO,24225,11,100,0.11,24204,20
NO,24226,13,129,0.10077519379844961,24204,20
NO,24227,20,117,0.17094017094017094,24204,20
NO,24228,24,119,0.20168067226890757,24204,20
NO,24229,14,91,0.15384615384615385,24204,20
NO,24230,9,77,0.11688311688311688,24204,20
NO,24231,9,58,0.15517241379310345,24204,20
NO,24232,14,127,0.11023622047244094,24204,20
NO,24233,13,134,0.09701492537313433,24204,20
NO,24234,14,81,0.1728395061728395,24204,20
NO,24235,17,91,0.18681318681318682,24204,20
NO,24236,13,87,0.14942528735632185,24204,20
NO,24238,8,88,0.09090909090909091,24204,20
NO,24240,20,121,0.1652892561983471,24204,20
NO,24241,28,133,0.21052631578947367,24204,20
NO,24242,13,97,0.13402061855670103,24204,20
NO,24243,14,92,0.15217391304347827,24204,20
NO,24244,12,91,0.13186813186813187,24204,20
NO,24245,24,121,0.19834710743801653,24204,20
NO,24246,19,103,0.18446601941747573,24204,20
NO,24247,12,94,0.1276595744680851,24204,20
NO,24248,7,126,0.05555555555555555,24204,20
NO,24249,15,150,0.1,24204,20
NO,24250,18,165,0.10909090909090909,24204,20
NO,24251,14,159,0.0880503144654088,24204,20
PL,24182,52,122,0.4262295081967213,24195,21
PL,24183,209,795,0.2628930817610063,24195,21
PL,24184,307,1164,0.26374570446735396,24195,21
PL,24185,307,1175,0.2612765957446809,24195,21
PL,24186,316,1294,0.24420401854714066,24195,21
PL,24187,161,940,0.17127659574468085,24195,21
PL,24188,227,1103,0.20580235720761558,24195,21
PL,24189,294,1036,0.28378378378378377,24195,21
PL,24190,23,87,0.26436781609195403,24195,21
PL,24191,847,1807,0.46873270614277807,24195,21
PL,24192,1259,2558,0.4921813917122752,24195,21
PL,24193,367,933,0.3933547695605573,24195,21
PL,24194,249,800,0.31125,24195,21
PL,24195,282,904,0.31194690265486724,24195,21
PL,24196,143,607,0.2355848434925865,24195,21
PL,24197,301,1023,0.29423264907135877,24195,21
PL,24198,143,672,0.21279761904761904,24195,21
PL,24199,187,845,0.22130177514792898,24195,21
PL,24200,154,661,0.2329803328290469,24195,21
PL,24201,158,489,0.3231083844580777,24195,21
