country,ymabs,sb_rate,comp3_rate,n,cohort,id
NO,24243,0.10955056179775281,0.7584269662921348,356,24204,20
NO,24244,0.09401709401709402,0.7578347578347578,351,24204,20
NO,24245,0.0978441127694859,0.7810945273631841,603,24204,20
NO,24246,0.11436950146627566,0.7038123167155426,341,24204,20
NO,24247,0.10588235294117647,0.7352941176470589,340,24204,20
NO,24248,0.07707910750507099,0.7931034482758621,493,24204,20
NO,24249,0.08008658008658008,0.7554112554112554,462,24204,20
NO,24250,0.10261194029850747,0.7406716417910447,536,24204,20
NO,24251,0.06269592476489028,0.7962382445141066,638,24204,20
PL,24182,0.41006600660066006,0.3325082508250825,1212,24195,21
PL,24183,0.4092093831450912,0.3919573042075214,8057,24195,21
PL,24184,0.4280467445742905,0.37673900946021144,8985,24195,21
PL,24185,0.40196165061412037,0.3891490677741451,11317,24195,21
PL,24186,0.37595061286570636,0.4221168470967165,11177,24195,21
PL,24187,0.43141046299280267,0.3592222580298636,9309,24195,21
PL,24188,0.43237754853383153,0.35188043213386405,12311,24195,21
PL,24189,0.3824225865209472,0.3796903460837887,10980,24195,21
PL,24190,0.43452877397831524,0.32777314428690574,1199,24195,21
PL,24191,0.5069995821145006,0.2808190555787714,9572,24195,21
PL,24192,0.44684278350515466,0.33054123711340205,12416,24195,21
PL,24193,0.4637157482685938,0.33373481882966977,9963,24195,21
PL,24194,0.4692661120079473,0.338631565876071,8053,24195,21
PL,24195,0.4794552711904203,0.3234327306879549,8518,24195,21
PL,24196,0.42674494455316375,0.3720808871493803,7665,24195,21
PL,24197,0.4696916812100058,0.3425247236765561,8595,24195,21
PL,24198,0.43357764544205224,0.34699954191479615,8732,24195,21
PL,24199,0.43019158775600086,0.36302576524994495,9082,24195,21
PL,24200,0.45009649848359523,0.3276812792941825,7254,24195,21
PL,24201,0.46405106063450346,0.316688567674113,5327,24195,21
PL,24202,0.46307477937761266,0.31537389688806317,4306,24195,21
PL,24203,0.4456186701893439,0.3344341699691766,4542,24195,21
PL,24204,0.5056777856635912,0.3132540809084457,11272,24195,21
PL,24205,0.4498589783766844,0.3375900971482294,12764,24195,21
PL,24206,0.47988505747126436,0.27206896551724136,8700,24195,21
PL,24207,0.44438908955037987,0.35384232158425705,8029,24195,21
PL,24208,0.5985401459854015,0.21654501216545013,822,24195,21
PL,24209,0.4677821658698815,0.3171897734358761,9622,24195,21
PL,24210,0.5220480433066426,0.27201984887786174,8867,24195,21
PL,24211,0.49216300940438873,0.28056426332288403,638,24195,21
PL,24212,0.47091287433276036,0.3102325160589885,11053,24195,21
PL,24213,0.486050066883241,0.2934263328874451,10466,24195,21
PL,24214,0.5164584464964693,0.2645301466594242,9205,24195,21
PL,24215,0.52536880702652,0.2632386799693016,11727,24195,21
PL,24216,0.5269110451592204,0.25980588754311384,12467,24195,21
PL,24217,0.4967404357522731,0.2867558757934466,11658,24195,21
PL,24218,0.4572225964777211,0.2994899432200943,10391,24195,21
PL,24219,0.5192524206259851,0.27628912407115513,8882,24195,21
PL,24220,0.49909255898366606,0.2848297213622291,9367,24195,21
PL,24221,0.5131350412505428,0.2694311767260096,9212,24195,21
PL,24222,0.5049249530956847,0.2784552845528455,12792,24195,21
PL,24223,0.5068221070811745,0.2682210708117444,11580,24195,21
PL,24224,0.5383807746150256,0.2530331311245917,8572,24195,21
PL,24225,0.5094850948509485,0.2743450767841012,11070,24195,21
PL,24226,0.5243544600938967,0.25273865414710484,10224,24195,21
PL,24227,0.5529944433010907,0.22833916443712698,9718,24195,21
PL,24228,0.5583951827475143,0.23862204173085003,14282,24195,21
PL,24229,0.49446426937505716,0.27513953701162047,10929,24195,21
PL,24230,0.5087793976801107,0.26753219112482707,9397,24195,21
PL,24231,0.5251646284101599,0.27481185324553153,8504,24195,21
PL,24232,0.5009609949123799,0.2878462408140192,8845,24195,21
PL,24233,0.4992636229749632,0.28186246742947774,8827,24195,21
PL,24234,0.5205852949195674,0.27828773970735254,11003,24195,21
PL,24235,0.5048151001540832,0.2829352850539291,10384,24195,21
PL,24236,0.5044845661036692,0.29271986022131624,8585,24195,21
PL,24237,0.47644287396937574,0.28150765606595995,1698,24195,21
PL,24238,0.5060109289617486,0.2785670916818458,8235,24195,21
PL,24239,0.5042662116040956,0.24914675767918087,1172,24195,21
PL,24240,0.5202716331607611,0.26228736636858735,14873,24195,21
PL,24241,0.5409882088714205,0.2539771663859255,10686,24195,21
PL,24242,0.5437915742793792,0.27649667405764966,9020,24195,21
PL,24243,0.5171305022729793,0.2871715267768045,9019,24195,21
PL,24244,0.512221618685497,0.2984247691472026,9205,24195,21
PL,24245,0.5143006263048017,0.29467640918580373,9580,24195,21
PL,24246,0.49082077879311764,0.2998271178068659,12147,24195,21
PL,24247,0.49283731260410885,0.3020544142143254,9005,24195,21
PL,24248,0.48278321108394456,0.31265281173594134,9816,24195,21
PL,24249,0.48700976336256824,0.30233327817309286,12086,24195,21
PL,24250,0.47879428873611846,0.29751454257006876,9455,24195,21
PL,24251,0.5157731582786287,0.2815463165572575,10968,24195,21
PT,24182,0.8382352941176471,0.10294117647058823,68,24195,22
PT,24183,0.0449438202247191,0.8707865168539326,178,24195,22
PT,24184,0.5360824742268041,0.4175257731958763,388,24195,22
PT,24185,0.13068181818181818,0.8352272727272727,176,24195,22
PT,24186,0.28901734104046245,0.5895953757225434,173,24195,22
PT,24187,0.14736842105263157,0.8105263157894737,95,24195,22
PT,24188,0.14912280701754385,0.5877192982456141,228,24195,22
PT,24189,0.36423841059602646,0.40397350993377484,151,24195,22
PT,24190,0.024390243902439025,0.6707317073170732,82,24195,22
PT,24191,0.4276629570747218,0.397456279809221,629,24195,22
PT,24192,0.08391608391608392,0.8461538461538461,143,24195,22
PT,24193,0.0625,0.8616071428571429,224,24195,22
PT,24194,0.36585365853658536,0.5894308943089431,246,24195,22
PT,24195,0.14925373134328357,0.7761194029850746,134,24195,22
PT,24196,0.4059040590405904,0.5535055350553506,271,24195,22
PT,24197,0.10658307210031348,0.6990595611285266,319,24195,22
PT,24198,0.11875,0.85625,160,24195,22
PT,24199,0.032679738562091505,0.6143790849673203,306,24195,22
PT,24200,0.08860759493670886,0.759493670886076,79,24195,22
PT,24201,0.0967741935483871,0.7419354838709677,93,24195,22
PT,24202,0.016877637130801686,0.8607594936708861,237,24195,22
PT,24203,0.1992619926199262,0.6900369003690037,271,24195,22
PT,24204,0.1878453038674033,0.7320441988950276,362,24195,22
PT,24205,0.2877094972067039,0.46089385474860334,358,24195,22
PT,24206,0.08847184986595175,0.7292225201072386,373,24195,22
PT,24207,0.13245033112582782,0.7615894039735099,151,24195,22
PT,24208,0.0,0.7333333333333333,90,24195,22
PT,24209,0.1828358208955224,0.6492537313432836,268,24195,22
PT,24210,0.21232876712328766,0.6643835616438356,146,24195,22
PT,24211,0.6097560975609756,0.35365853658536583,82,24195,22
PT,24212,0.21712538226299694,0.6697247706422018,327,24195,22
PT,24213,0.23278688524590163,0.6688524590163935,305,24195,22
PT,24214,0.3439153439153439,0.5132275132275133,189,24195,22
PT,24215,0.06199460916442048,0.8194070080862533,371,24195,22
PT,24216,0.18396226415094338,0.6957547169811321,424,24195,22
PT,24217,0.3609022556390977,0.518796992481203,266,24195,22
PT,24218,0.32418952618453867,0.5910224438902744,401,24195,22
PT,24219,0.31009615384615385,0.4855769230769231,416,24195,22
PT,24220,0.25386996904024767,0.5170278637770898,323,24195,22
PT,24221,0.16161616161616163,0.7272727272727273,297,24195,22
PT,24222,0.19613259668508287,0.643646408839779,362,24195,22
PT,24223,0.21195652173913043,0.6494565217391305,368,24195,22
PT,24224,0.13406292749658003,0.801641586867305,731,24195,22
PT,24225,0.19924812030075187,0.6616541353383458,798,24195,22
PT,24226,0.20074812967581046,0.6795511221945137,802,24195,22
PT,24227,0.30687830687830686,0.5079365079365079,378,24195,22
PT,24228,0.226215644820296,0.642706131078224,473,24195,22
PT,24229,0.434375,0.46875,640,24195,22
PT,24230,0.49067599067599066,0.3986013986013986,858,24195,22
PT,24231,0.5918367346938775,0.29300291545189505,686,24195,22
PT,24232,0.5210396039603961,0.37995049504950495,808,24195,22
PT,24233,0.5354477611940298,0.35634328358208955,536,24195,22
PT,24234,0.2390745501285347,0.6233933161953727,778,24195,22
PT,24235,0.25859247135842883,0.6252045826513911,611,24195,22
PT,24236,0.18706697459584296,0.674364896073903,433,24195,22
PT,24237,0.18032786885245902,0.5737704918032787,61,24195,22
PT,24238,0.2681992337164751,0.49616858237547895,522,24195,22
PT,24240,0.25673249551166966,0.5368043087971275,557,24195,22
PT,24241,0.2849056603773585,0.5226415094339623,530,24195,22
PT,24242,0.4148296593186373,0.4789579158316633,499,24195,22
PT,24243,0.3439153439153439,0.4417989417989418,378,24195,22
PT,24244,0.41385767790262173,0.40262172284644193,534,24195,22
PT,24245,0.450199203187251,0.37649402390438247,502,24195,22
PT,24246,0.27069351230425054,0.5279642058165548,447,24195,22
PT,24247,0.2925851703406814,0.49298597194388777,499,24195,22
PT,24248,0.31092436974789917,0.5596638655462185,595,24195,22
PT,24249,0.2077922077922078,0.614100185528757,539,24195,22
PT,24250,0.32304900181488205,0.5499092558983666,551,24195,22
PT,24251,0.22905027932960895,0.5307262569832403,716,24195,22
SE,24182,0.09836065573770492,0.7377049180327869,61,24195,23
SE,24183,0.061461794019933555,0.8471760797342193,602,24195,23
SE,24184,0.04838709677419355,0.8563049853372434,682,24195,23
SE,24185,0.06570155902004454,0.8307349665924276,898,24195,23
SE,24186,0.06118881118881119,0.8304195804195804,572,24195,23
SE,24187,0.07306889352818371,0.8632567849686847,958,24195,23
SE,24188,0.06844547563805105,0.8526682134570766,862,24195,23
SE,24189,0.050617283950617285,0.854320987654321,810,24195,23
SE,24190,0.04093567251461988,0.8830409356725146,171,24195,23
SE,24191,0.050352467270896276,0.8559919436052367,993,24195,23
SE,24192,0.052904564315352696,0.8298755186721992,964,24195,23
SE,24193,0.04819277108433735,0.8324205914567361,913,24195,23
SE,24194,0.06210526315789474,0.88,950,24195,23
SE,24195,0.07272727272727272,0.8083916083916084,715,24195,23
SE,24196,0.06770833333333333,0.85625,960,24195,23
SE,24197,0.03944773175542406,0.9058185404339251,2028,24195,23
SE,24198,0.07588075880758807,0.8102981029810298,738,24195,23
SE,24199,0.06587374199451052,0.8353156450137237,1093,24195,23
SE,24200,0.04710144927536232,0.8719806763285024,828,24195,23
SE,24201,0.0615539858728557,0.8435923309788093,991,24195,23
SE,24202,0.06140350877192982,0.8421052631578947,798,24195,23
SE,24203,0.07057546145494029,0.8197611292073833,921,24195,23
SE,24204,0.06964091403699674,0.7769314472252449,919,24195,23
SE,24205,0.06563706563706563,0.8098455598455598,1036,24195,23
SE,24206,0.09566184649610679,0.7819799777530589,899,24195,23
SE,24207,0.07948717948717948,0.7794871794871795,780,24195,23
SE,24208,0.13414634146341464,0.6829268292682927,164,24195,23
SE,24209,0.10966542750929369,0.7704460966542751,1076,24195,23
SE,24210,0.06096256684491978,0.825668449197861,935,24195,23
SE,24211,0.22,0.5866666666666667,150,24195,23
SE,24212,0.1238003838771593,0.763915547024952,1042,24195,23
SE,24213,0.11032863849765258,0.7300469483568075,852,24195,23
SE,24214,0.08695652173913043,0.7855731225296443,1012,24195,23
SE,24215,0.10117878192534381,0.7809430255402751,1018,24195,23
SE,24216,0.1305785123966942,0.7553719008264462,1210,24195,23
SE,24217,0.09751243781094528,0.7621890547263681,1005,24195,23
SE,24218,0.1079136690647482,0.7841726618705036,1390,24195,23
SE,24219,0.10354815351194786,0.7914554670528603,1381,24195,23
SE,24220,0.08861726508785332,0.8105423987776929,1309,24195,23
SE,24221,0.09169764560099132,0.7949194547707559,1614,24195,23
SE,24222,0.10509803921568628,0.803921568627451,1275,24195,23
SE,24223,0.09789156626506024,0.8064759036144579,1328,24195,23
SE,24224,0.08584905660377358,0.7811320754716982,1060,24195,23
SE,24225,0.10589013898080742,0.7908669755129054,1511,24195,23
SE,24226,0.07611940298507462,0.8156716417910448,1340,24195,23
SE,24227,0.1045510455104551,0.8044280442804428,1626,24195,23
SE,24228,0.07649896623018608,0.833907649896623,1451,24195,23
SE,24229,0.0797592174567344,0.7486832204665161,1329,24195,23
SE,24230,0.04710820895522388,0.8661380597014925,2144,24195,23
SE,24231,0.07123870281765018,0.8484848484848485,1881,24195,23
SE,24232,0.11186186186186187,0.7845345345345346,1332,24195,23
SE,24233,0.0776283618581907,0.8251833740831296,1636,24195,23
SE,24234,0.0609375,0.80703125,1280,24195,23
SE,24235,0.07174048658764816,0.8402994385527136,1603,24195,23
SE,24236,0.08333333333333333,0.8091397849462365,1116,24195,23
SE,24237,0.045714285714285714,0.84,175,24195,23
SE,24238,0.08184818481848184,0.8217821782178217,1515,24195,23
SE,24240,0.08892921960072596,0.8021778584392014,1653,24195,23
SE,24241,0.08513341804320203,0.7814485387547649,1574,24195,23
SE,24242,0.09379310344827586,0.7979310344827586,1450,24195,23
SE,24243,0.07246376811594203,0.8178053830227743,1449,24195,23
SE,24244,0.0871130309575234,0.8228941684665226,1389,24195,23
SE,24245,0.06902871105681124,0.8326206475259621,1637,24195,23
SE,24246,0.09991809991809991,0.8337428337428338,1221,24195,23
SE,24247,0.08141592920353982,0.8106194690265487,1130,24195,23
SE,24248,0.10080106809078772,0.7650200267022697,1498,24195,23
SE,24249,0.09931170108161258,0.7856440511307768,1017,24195,23
SE,24250,0.06541353383458647,0.8172932330827067,1330,24195,23
SE,24251,0.06661502711076685,0.7978311386522076,1291,24195,23
SI,24182,0.15584415584415584,0.5584415584415584,77,24221,24
SI,24183,0.3254237288135593,0.4711864406779661,295,24221,24
SI,24184,0.24260355029585798,0.5443786982248521,338,24221,24
SI,24185,0.23754789272030652,0.5191570881226054,522,24221,24
SI,24186,0.308,0.446,500,24221,24
SI,24187,0.22908622908622908,0.5508365508365508,777,24221,24
SI,24188,0.26998841251448435,0.5005793742757821,863,24221,24
SI,24189,0.26424870466321243,0.5181347150259067,386,24221,24
SI,24190,0.3333333333333333,0.42424242424242425,66,24221,24
SI,24191,0.30037546933667086,0.4655819774718398,799,24221,24
SI,24192,0.27606338615512926,0.445371142618849,1199,24221,24
SI,24193,0.1772428884026258,0.6072210065645515,914,24221,24
SI,24194,0.17880794701986755,0.58719646799117,453,24221,24
SI,24196,0.4,0.3,40,24221,24
SI,24203,0.7142857142857143,0.16666666666666666,84,24221,24
SI,24204,0.48928352725045926,0.3472137170851194,1633,24221,24
SI,24205,0.33601609657947684,0.4647887323943662,1491,24221,24
SI,24206,0.4644035832154644,0.3408769448373409,2121,24221,24
SI,24207,0.5861423220973783,0.2637640449438202,10680,24221,24
SI,24208,0.6486486486486487,0.17297297297297298,185,24221,24
SI,24209,0.4,0.3506172839506173,810,24221,24
SI,24210,0.5827934698108318,0.2601710287639285,3859,24221,24
SI,24211,0.3333333333333333,0.411522633744856,243,24221,24
SI,24212,0.494270435446906,0.3292589763177998,1309,24221,24
SI,24213,0.623653917564055,0.22447085035276643,5386,24221,24
SI,24214,0.5823008849557522,0.27315634218289087,1695,24221,24
SI,24215,0.42511346444780634,0.2987897125567322,1322,24221,24
SI,24216,0.5765010667479427,0.2500761962816215,6562,24221,24
SI,24217,0.4950083194675541,0.3257071547420965,2404,24221,24
SI,24218,0.3275290215588723,0.4552238805970149,1206,24221,24
SI,24219,0.5795778665145465,0.2759079672941624,5259,24221,24
SI,24220,0.5892149088025377,0.24107850911974624,1261,24221,24
SI,24221,0.5061728395061729,0.3012345679012346,810,24221,24
SI,24222,0.6160458452722063,0.234114276082926,5933,24221,24
SI,24223,0.5093612334801763,0.29680616740088106,1816,24221,24
SI,24224,0.4138192862566439,0.3583902809415338,1317,24221,24
SI,24225,0.6672582076308784,0.20496894409937888,5635,24221,24
SI,24226,0.5068493150684932,0.2638788752703677,1387,24221,24
SI,24227,0.44222833562585967,0.28817056396148555,1454,24221,24
SI,24228,0.6353747578602295,0.22008642527194158,6711,24221,24
SI,24229,0.5505154639175258,0.256701030927835,2910,24221,24
SI,24230,0.5413456599897278,0.24910118130457112,1947,24221,24
SI,24231,0.6684229012996137,0.1974007727432385,5694,24221,24
SI,24232,0.6765561372891216,0.1878999418266434,1719,24221,24
SI,24233,0.5235602094240838,0.27356020942408377,764,24221,24
SI,24234,0.6524567711008389,0.22598870056497175,5841,24221,24
SI,24235,0.4839797639123103,0.2928611579539067,1779,24221,24
SI,24236,0.4647887323943662,0.3704225352112676,1420,24221,24
SI,24237,0.6890756302521008,0.20168067226890757,476,24221,24
SI,24238,0.6061057334326135,0.25837676842889057,1343,24221,24
SI,24239,0.6821428571428572,0.18214285714285713,280,24221,24
SI,24240,0.614980694980695,0.21482625482625484,6475,24221,24
SI,24241,0.634989926124916,0.20147750167897918,2978,24221,24
SI,24242,0.4703703703703704,0.30246913580246915,810,24221,24
SI,24243,0.6754130223517979,0.2087463556851312,5145,24221,24
SI,24244,0.6012006861063465,0.21783876500857632,1166,24221,24
SI,24245,0.4900324524802967,0.3333333333333333,2157,24221,24
SI,24246,0.6134029590948651,0.2255874673629243,5745,24221,24
SI,24247,0.6603351955307263,0.21731843575418994,1790,24221,24
SI,24248,0.48,0.29210526315789476,1900,24221,24
SI,24249,0.6473249409913454,0.21695515342250196,5084,24221,24
SI,24250,0.6828953037483844,0.17966393795777683,2321,24221,24
SI,24251,0.5273504273504274,0.23333333333333334,1170,24221,24
SK,24182,0.13333333333333333,0.7666666666666667,30,24195,25
SK,24183,0.4128205128205128,0.4564102564102564,390,24195,25
SK,24184,0.304635761589404,0.5165562913907285,302,24195,25
SK,24185,0.30268199233716475,0.4482758620689655,261,24195,25
SK,24186,0.3315508021390374,0.39572192513368987,187,24195,25
SK,24187,0.2540322580645161,0.47580645161290325,248,24195,25
SK,24188,0.3793103448275862,0.41762452107279696,261,24195,25
SK,24189,0.3632286995515695,0.3991031390134529,223,24195,25
SK,24191,0.3241106719367589,0.43478260869565216,253,24195,25
SK,24192,0.34554973821989526,0.49214659685863876,191,24195,25
SK,24193,0.37538461538461537,0.44,325,24195,25
SK,24194,0.270935960591133,0.47783251231527096,203,24195,25
SK,24195,0.19101123595505617,0.5842696629213483,89,24195,25
SK,24203,0.045454545454545456,0.8636363636363636,44,24195,25
SK,24204,0.08426966292134831,0.8799157303370787,1424,24195,25
SK,24205,0.14323607427055704,0.8037135278514589,377,24195,25
SK,24206,0.33,0.48,100,24195,25
SK,24207,0.6744186046511628,0.20930232558139536,129,24195,25
SK,24208,0.09803921568627451,0.7254901960784313,51,24195,25
SK,24209,0.308411214953271,0.4953271028037383,107,24195,25
SK,24210,0.26229508196721313,0.48360655737704916,122,24195,25
SK,24212,0.27586206896551724,0.5287356321839081,87,24195,25
SK,24213,0.17482517482517482,0.46153846153846156,143,24195,25
SK,24214,0.30578512396694213,0.371900826446281,121,24195,25
SK,24215,0.3170731707317073,0.5804878048780487,205,24195,25
SK,24216,0.05274411974340699,0.9030648610121169,1403,24195,25
SK,24217,0.10482180293501048,0.7211740041928721,477,24195,25
SK,24218,0.2843601895734597,0.5355450236966824,211,24195,25
SK,24219,0.21464646464646464,0.5606060606060606,396,24195,25
SK,24220,0.11016949152542373,0.7401129943502824,354,24195,25
SK,24221,0.2891566265060241,0.4879518072289157,166,24195,25
SK,24222,0.4260355029585799,0.3727810650887574,169,24195,25
SK,24223,0.24539877300613497,0.5030674846625767,163,24195,25
SK,24224,0.29523809523809524,0.37142857142857144,105,24195,25
SK,24225,0.2972972972972973,0.4594594594594595,185,24195,25
SK,24226,0.3684210526315789,0.5,380,24195,25
SK,24227,0.35121951219512193,0.4292682926829268,410,24195,25
SK,24228,0.2631578947368421,0.48120300751879697,266,24195,25
SK,24229,0.32987012987012987,0.522077922077922,385,24195,25
SK,24230,0.2977941176470588,0.4852941176470588,272,24195,25
SK,24231,0.3627906976744186,0.413953488372093,215,24195,25
SK,24232,0.3885350318471338,0.3503184713375796,157,24195,25
SK,24233,0.41044776119402987,0.3843283582089552,268,24195,25
SK,24234,0.32160804020100503,0.4221105527638191,199,24195,25
SK,24235,0.30666666666666664,0.3466666666666667,150,24195,25
SK,24236,0.3918918918918919,0.38288288288288286,222,24195,25
SK,24237,0.09375,0.53125,32,24195,25
SK,24238,0.3821138211382114,0.3821138211382114,246,24195,25
SK,24239,0.3333333333333333,0.358974358974359,39,24195,25
SK,24240,0.3190789473684211,0.33881578947368424,304,24195,25
SK,24241,0.32323232323232326,0.3434343434343434,198,24195,25
SK,24242,0.40327868852459015,0.35081967213114756,305,24195,25
SK,24243,0.4342105263157895,0.38596491228070173,228,24195,25
SK,24244,0.3147208121827411,0.4416243654822335,197,24195,25
SK,24245,0.3242009132420091,0.3470319634703196,219,24195,25
SK,24246,0.29878048780487804,0.5426829268292683,164,24195,25
SK,24247,0.23923444976076555,0.4880382775119617,209,24195,25
SK,24248,0.25268817204301075,0.46774193548387094,186,24195,25
SK,24249,0.29581151832460734,0.4790575916230366,382,24195,25
SK,24250,0.32751091703056767,0.4148471615720524,229,24195,25
SK,24251,0.3109919571045576,0.36193029490616624,373,24195,25
