country,nace,year,ghg_tht,gva_meur,intensity_kg_eur
BG,C16,2023,32.53607,165.2,0.196950
BG,C17,2012,206.48411,142.1,1.453090
BG,C17,2013,264.47533,140.9,1.877043
BG,C17,2014,261.45087,127.5,2.050595
BG,C17,2015,241.45823,149.6,1.614026
BG,C17,2016,256.32413,155.3,1.650510
BG,C17,2017,209.08911,162.3,1.288288
BG,C17,2018,203.74098,175.4,1.161579
BG,C17,2019,181.55318,169.1,1.073644
BG,C17,2020,173.85144,162.0,1.073157
BG,C17,2021,197.86498,174.0,1.137155
BG,C17,2022,180.82195,167.6,1.078890
BG,C17,2023,142.112,182.2,0.779978
BG,C18,2012,8.98301,105.6,0.085066
BG,C18,2013,8.09759,105.7,0.076609
BG,C18,2014,8.65484,107.6,0.080435
BG,C18,2015,8.30343,109.6,0.075761
BG,C18,2016,7.5625,121.5,0.062243
BG,C18,2017,8.99932,122.3,0.073584
BG,C18,2018,10.47048,139.4,0.075111
BG,C18,2019,8.98703,161.8,0.055544
BG,C18,2020,7.9059,141.8,0.055754
BG,C18,2021,9.21892,166.0,0.055536
BG,C18,2022,10.23724,179.1,0.057159
BG,C18,2023,9.78861,212.4,0.046086
BG,C19,2012,1100.67525,133.8,8.226272
BG,C19,2013,1109.59579,121.7,9.117467
BG,C19,2015,1448.0482,134.7,10.750172
BG,C19,2016,1709.96228,305.9,5.589939
BG,C19,2017,1817.76146,308.0,5.901823
BG,C19,2018,1587.76484,113.6,13.976803
BG,C19,2019,1893.47665,190.0,9.965667
BG,C19,2021,1362.25743,291.6,4.671665
BG,C19,2022,1871.05385,591.7,3.162166
BG,C19,2023,1716.9554,801.7,2.141643
BG,C20,2012,1732.19252,256.2,6.761095
BG,C20,2013,1777.81541,227.3,7.821449
BG,C20,2014,1874.05707,330.9,5.663515
BG,C20,2015,2222.1516,403.3,5.509922
BG,C20,2016,2316.29907,399.3,5.800899
BG,C20,2017,2884.41576,435.1,6.629317
BG,C20,2018,3236.3072,362.8,8.920362
BG,C20,2019,2838.74153,442.2,6.419587
BG,C20,2020,2501.10545,482.4,5.184713
BG,C20,2021,2993.97463,215.4,13.899604
BG,C20,2022,2654.83731,711.8,3.729752
BG,C20,2023,2299.10382,608.3,3.779556
BG,C21,2012,25.85148,196.9,0.131292
BG,C21,2013,25.75313,198.2,0.129935
BG,C21,2014,22.61133,226.0,0.100050
BG,C21,2015,27.76629,218.5,0.127077
BG,C21,2016,32.09699,233.5,0.137460
BG,C21,2017,58.52858,240.8,0.243059
BG,C21,2018,70.8626,232.0,0.305442
BG,C21,2019,66.72651,192.7,0.346271
BG,C21,2020,100.21332,226.8,0.441858
BG,C21,2021,133.72686,113.5,1.178210
BG,C21,2022,66.01028,233.3,0.282942
BG,C21,2023,58.67917,290.7,0.201855
BG,C22,2012,103.17485,180.9,0.570342
BG,C22,2013,102.88942,178.5,0.576411
BG,C22,2014,118.66021,254.4,0.466432
BG,C22,2015,134.80094,313.0,0.430674
BG,C22,2016,143.32533,360.6,0.397463
BG,C22,2017,147.27162,349.1,0.421861
BG,C22,2018,146.08141,423.7,0.344776
BG,C22,2019,149.81535,456.6,0.328111
BG,C22,2020,158.06445,544.2,0.290453
BG,C22,2021,160.07783,493.6,0.324307
BG,C22,2022,153.39301,572.6,0.267889
BG,C22,2023,148.03531,754.5,0.196203
BG,C23,2012,2749.13914,314.9,8.730197
BG,C23,2013,2715.65468,267.0,10.170991
BG,C23,2014,2736.5371,310.7,8.807651
BG,C23,2015,2958.02459,358.5,8.251115
BG,C23,2016,3215.94464,376.6,8.539418
BG,C23,2017,3149.48355,378.9,8.312176
BG,C23,2018,3129.76646,435.4,7.188256
BG,C23,2019,2959.22376,496.5,5.960169
BG,C23,2020,3056.697,525.4,5.817847
BG,C23,2021,3068.33791,464.6,6.604257
BG,C23,2022,3137.96602,487.2,6.440817
BG,C23,2023,2792.10477,778.2,3.587901
BG,C24,2012,540.0259,458.4,1.178067
BG,C24,2013,473.92506,325.7,1.455097
BG,C24,2014,517.07991,275.3,1.878242
BG,C24,2015,501.37419,327.4,1.531381
BG,C24,2016,518.77456,434.8,1.193134
BG,C24,2017,495.89185,540.9,0.916790
BG,C24,2018,540.99993,503.5,1.074479
BG,C24,2019,584.37637,516.2,1.132074
BG,C24,2020,528.79127,454.0,1.164738
BG,C24,2021,518.6663,670.0,0.774129
BG,C24,2022,523.66524,1141.5,0.458752
BG,C24,2023,517.13913,540.9,0.956072
BG,C25,2012,116.6612,396.7,0.294079
BG,C25,2013,106.9811,394.6,0.271113
BG,C25,2014,112.80504,515.8,0.218699
BG,C25,2015,104.58939,571.3,0.183073
BG,C25,2016,110.85483,772.6,0.143483
BG,C25,2017,107.85489,914.5,0.117939
BG,C25,2018,108.47645,796.6,0.136174
BG,C25,2019,108.80071,821.5,0.132442
BG,C25,2020,100.4863,723.6,0.138870
BG,C25,2021,94.8959,567.8,0.167129
BG,C25,2022,83.4519,1038.7,0.080343
BG,C25,2023,87.11069,1609.1,0.054136
BG,C26,2012,2.10925,59.4,0.035509
BG,C26,2013,1.84516,48.6,0.037966
BG,C26,2014,2.02594,83.7,0.024205
BG,C26,2015,2.50948,116.3,0.021578
BG,C26,2016,4.39905,123.0,0.035765
BG,C26,2017,4.78799,146.4,0.032705
BG,C26,2018,5.0325,218.3,0.023053
BG,C26,2019,4.41592,246.1,0.017944
BG,C26,2020,3.85406,289.3,0.013322
BG,C26,2021,2.13957,393.2,0.005441
BG,C26,2022,2.3855,430.9,0.005536
BG,C26,2023,2.46037,473.6,0.005195
BG,C27,2012,55.40151,272.3,0.203458
BG,C27,2013,55.68373,271.8,0.204870
BG,C27,2014,60.18296,266.8,0.225573
BG,C27,2015,68.05303,313.9,0.216798
BG,C27,2016,69.89632,348.3,0.200678
BG,C27,2017,72.12499,416.1,0.173336
BG,C27,2018,73.03533,451.2,0.161869
BG,C27,2019,74.28786,488.4,0.152105
BG,C27,2020,69.63325,390.1,0.178501
BG,C27,2021,92.45896,548.2,0.168659
BG,C27,2022,82.43969,501.9,0.164255
BG,C27,2023,73.33545,670.4,0.109391
BG,C28,2012,50.80987,401.4,0.126582
BG,C28,2013,46.14861,396.1,0.116507
BG,C28,2014,47.95532,401.4,0.119470
BG,C28,2015,51.09345,425.1,0.120192
BG,C28,2016,51.57358,450.4,0.114506
BG,C28,2017,56.48913,514.1,0.109880
BG,C28,2018,57.36148,577.8,0.099276
BG,C28,2019,53.18532,637.0,0.083493
BG,C28,2020,47.6557,555.4,0.085804
BG,C28,2021,54.91836,595.9,0.092160
BG,C28,2022,52.40688,658.2,0.079622
BG,C28,2023,43.58077,850.6,0.051235
BG,C29,2012,18.20912,131.5,0.138472
BG,C29,2013,17.23651,137.6,0.125265
BG,C29,2014,17.66364,186.5,0.094711
BG,C29,2015,19.73796,215.9,0.091422
BG,C29,2016,17.69576,242.5,0.072972
BG,C29,2017,18.72462,277.5,0.067476
BG,C29,2018,17.45107,248.6,0.070197
BG,C29,2019,14.26565,270.3,0.052777
BG,C29,2020,13.18672,344.3,0.038300
BG,C29,2021,21.67755,434.2,0.049925
BG,C29,2022,21.08586,423.9,0.049743
BG,C29,2023,20.85351,589.5,0.035375
BG,C30,2012,9.99641,53.3,0.187550
BG,C30,2013,9.85272,53.1,0.185550
BG,C30,2014,9.92396,61.1,0.162422
BG,C30,2015,13.80179,71.8,0.192225
BG,C30,2016,12.10381,63.4,0.190912
BG,C30,2017,16.7176,69.9,0.239165
BG,C30,2018,19.00436,92.5,0.205453
BG,C30,2019,11.732,99.0,0.118505
BG,C30,2020,12.27261,111.4,0.110167
BG,C30,2021,6.72606,110.6,0.060814
BG,C30,2022,5.99028,101.6,0.058959
BG,C30,2023,6.14435,230.4,0.026668
BG,C31_C32,2012,33.05259,322.9,0.102362
BG,C31_C32,2013,30.23756,348.2,0.086840
BG,C31_C32,2014,33.77125,413.7,0.081632
BG,C31_C32,2015,36.96213,429.1,0.086139
BG,C31_C32,2016,35.69175,482.2,0.074019
BG,C31_C32,2017,38.54437,512.3,0.075238
BG,C31_C32,2018,34.49277,465.5,0.074098
BG,C31_C32,2019,30.52383,513.6,0.059431
BG,C31_C32,2020,25.84652,403.2,0.064103
BG,C31_C32,2021,32.55178,488.4,0.066650
BG,C31_C32,2022,34.02029,572.3,0.059445
BG,C31_C32,2023,31.39283,638.0,0.049205
BG,C33,2012,23.1769,168.1,0.137876
BG,C33,2013,22.33051,166.8,0.133876
BG,C33,2014,22.99866,198.7,0.115746
BG,C33,2015,27.46988,196.0,0.140152
BG,C33,2016,24.4259,220.2,0.110926
BG,C33,2017,19.82548,246.0,0.080591
BG,C33,2018,18.78692,292.1,0.064317
BG,C33,2019,26.71252,319.9,0.083503
BG,C33,2020,28.37208,321.4,0.088277
BG,C33,2021,17.00174,358.5,0.047425
BG,C33,2022,18.91617,448.0,0.042224
BG,C33,2023,17.93964,495.9,0.036176
BG,D,2012,31333.88606,1415.5,22.136267
BG,D,2013,26985.57825,1508.1,17.893759
BG,D,2014,28819.35204,1444.2,19.955236
BG,D,2015,29824.31107,1597.3,18.671703
BG,D,2016,26319.98134,1822.9,14.438522
BG,D,2017,27639.72045,1878.6,14.712935
BG,D,2018,23524.56357,1595.7,14.742473
BG,D,2019,22377.77477,1466.7,15.257227
BG,D,2020,17752.52637,1478.3,12.008744
BG,D,2021,22174.99863,3042.6,7.288174
BG,D,2022,26948.92213,6418.4,4.198698
BG,D,2023,15381.28718,3168.3,4.854745
BG,E,2012,3513.8679,344.0,10.214732
BG,E,2013,3435.15067,382.0,8.992541
BG,E,2014,3336.29549,412.8,8.082111
BG,E,2015,3335.09867,456.1,7.312209
BG,E,2016,3231.69401,482.3,6.700589
BG,E,2017,3096.53865,475.8,6.508068
BG,E,2018,2980.9706,458.0,6.508669
BG,E,2019,2893.59082,565.2,5.119587
BG,E,2020,2815.74069,570.4,4.936432
BG,E,2021,2789.12645,404.7,6.891837
BG,E,2022,2679.80084,415.6,6.448029
BG,E,2023,2607.78041,662.3,3.937461
BG,E36,2012,495.80403,173.3,2.860958
BG,E36,2013,485.24262,186.3,2.604630
BG,E36,2014,491.94878,194.4,2.530601
BG,E36,2015,480.62402,204.2,2.353693
BG,E36,2016,463.63297,214.6,2.160452
BG,E36,2017,433.71931,197.9,2.191608
BG,E36,2018,425.26818,204.8,2.076505
BG,E36,2019,419.07635,220.7,1.898851
BG,E36,2020,406.95042,233.5,1.742828
BG,E36,2021,434.2542,118.1,3.677004
BG,E36,2022,403.06466,111.0,3.631213
BG,E36,2023,393.90945,306.9,1.283511
BG,E37-E39,2012,3018.06386,170.7,17.680515
BG,E37-E39,2013,2949.90805,195.7,15.073623
BG,E37-E39,2014,2844.34671,218.3,13.029531
BG,E37-E39,2015,2854.47465,251.8,11.336277
BG,E37-E39,2016,2768.06104,267.7,10.340161
BG,E37-E39,2017,2662.81934,277.9,9.581934
BG,E37-E39,2018,2555.70242,253.2,10.093611
BG,E37-E39,2019,2474.51446,344.4,7.185001
BG,E37-E39,2020,2408.79028,336.9,7.149867
BG,E37-E39,2021,2354.87225,286.6,8.216581
BG,E37-E39,2022,2276.73618,304.6,7.474511
BG,E37-E39,2023,2213.87096,355.4,6.229237
BG,F,2012,501.11569,2142.4,0.233904
BG,F,2013,461.2764,1725.5,0.267329
BG,F,2014,539.22609,1651.3,0.326546
BG,F,2015,654.56408,1726.5,0.379128
BG,F,2016,471.37343,1646.6,0.286271
BG,F,2017,469.24845,1866.0,0.251473
BG,F,2018,562.00078,2030.2,0.276820
BG,F,2019,605.67266,2294.7,0.263944
BG,F,2020,606.06982,2571.0,0.235733
BG,F,2021,630.77747,2477.1,0.254644
BG,F,2022,441.15061,2903.6,0.151932
BG,F,2023,463.89214,3666.7,0.126515
BG,G,2012,576.90547,4441.5,0.129890
BG,G,2013,495.18871,4857.1,0.101952
BG,G,2014,559.22887,4885.8,0.114460
BG,G,2015,607.83738,5492.8,0.110661
BG,G,2016,625.74705,5760.1,0.108635
BG,G,2017,664.68731,6513.5,0.102048
BG,G,2018,719.59873,7398.5,0.097263
BG,G,2019,678.84754,8139.1,0.083406
BG,G,2020,640.33764,7851.0,0.081561
BG,G,2021,706.24913,9985.4,0.070728
BG,G,2022,869.74411,11155.5,0.077965
BG,G,2023,849.62915,12932.7,0.065696
BG,G45,2012,40.72397,340.9,0.119460
BG,G45,2013,35.21283,345.2,0.102007
BG,G45,2014,39.27136,394.3,0.099598
BG,G45,2015,51.68977,438.2,0.117959
BG,G45,2016,53.55216,470.6,0.113795
BG,G45,2017,61.44956,526.8,0.116647
BG,G45,2018,69.50416,691.5,0.100512
BG,G45,2019,59.61759,675.8,0.088218
BG,G45,2020,52.16661,478.6,0.108998
BG,G45,2021,55.93197,611.6,0.091452
BG,G45,2022,192.04026,901.1,0.213118
BG,G45,2023,188.16073,1389.4,0.135426
BG,G46,2012,429.68585,2193.9,0.195855
BG,G46,2013,368.60176,2706.7,0.136181
BG,G46,2014,417.29484,2625.3,0.158951
BG,G46,2015,436.6392,2922.6,0.149401
BG,G46,2016,451.75032,3065.2,0.147380
BG,G46,2017,477.58553,3383.3,0.141160
BG,G46,2018,517.27266,3880.7,0.133294
BG,G46,2019,497.71633,4368.2,0.113941
BG,G46,2020,468.77979,4400.4,0.106531
BG,G46,2021,515.45047,6029.5,0.085488
BG,G46,2022,498.54874,6428.6,0.077552
BG,G46,2023,492.84397,6620.3,0.074444
BG,G47,2012,106.49565,1906.7,0.055853
BG,G47,2013,91.37412,1805.2,0.050617
BG,G47,2014,102.66267,1866.2,0.055012
BG,G47,2015,119.50842,2132.1,0.056052
BG,G47,2016,120.44457,2224.3,0.054149
BG,G47,2017,125.65222,2603.4,0.048265
BG,G47,2018,132.82191,2826.3,0.046995
BG,G47,2019,121.51362,3095.1,0.039260
BG,G47,2020,119.39124,2972.1,0.040171
BG,G47,2021,134.8667,3344.3,0.040327
BG,G47,2022,179.15511,3825.8,0.046828
BG,G47,2023,168.62445,4923.0,0.034252
BG,H,2012,6145.73704,2132.2,2.882345
BG,H,2013,5459.0889,2153.6,2.534867
BG,H,2014,6222.73973,2328.3,2.672654
BG,H,2015,6845.10742,2389.6,2.864541
BG,H,2016,7383.74061,2554.8,2.890144
BG,H,2017,7508.77453,2495.0,3.009529
BG,H,2018,7135.09702,2671.1,2.671220
BG,H,2019,7251.8103,2957.8,2.451758
BG,H,2020,6627.9399,2724.8,2.432450
BG,H,2021,7450.81691,3035.4,2.454641
BG,H,2022,5231.98108,3595.0,1.455349
BG,H,2023,4887.61736,3910.2,1.249966
BG,H49,2012,5659.84935,1328.4,4.260651
BG,H49,2013,4970.65422,1316.5,3.775658
BG,H49,2014,5604.66494,1312.6,4.269896
BG,H49,2015,6203.69885,1348.7,4.599762
BG,H49,2016,6696.95388,1578.4,4.242875
BG,H49,2017,6814.00628,1489.8,4.573773
BG,H49,2018,6465.63246,1608.9,4.018666
BG,H49,2019,6610.61423,1779.0,3.715916
BG,H49,2020,6281.15199,1800.9,3.487785
BG,H49,2021,6982.80915,1925.0,3.627433
BG,H49,2022,4630.73836,2207.8,2.097445
BG,H49,2023,4405.59465,2271.7,1.939338
BG,H50,2012,111.79383,62.8,1.780157
BG,H50,2013,137.23891,39.2,3.500993
BG,H50,2014,107.37832,175.9,0.610451
BG,H50,2015,140.05572,154.1,0.908863
BG,H50,2016,132.25144,93.6,1.412943
BG,H50,2017,135.04519,60.0,2.250753
BG,H50,2018,123.32104,41.6,2.964448
BG,H50,2019,129.19628,30.7,4.208348
BG,H50,2020,119.29824,19.6,6.086645
BG,H50,2021,148.2205,32.5,4.560631
BG,H50,2022,81.21243,51.1,1.589284
BG,H50,2023,81.91243,58.5,1.400212
BG,H51,2012,272.57446,85.3,3.195480
BG,H51,2013,264.37309,74.3,3.558184
BG,H51,2014,412.72385,104.6,3.945735
BG,H51,2015,391.19415,126.2,3.099795
BG,H51,2016,452.14071,81.1,5.575101
BG,H51,2017,441.44835,94.8,4.656628
BG,H51,2018,413.79075,84.3,4.908550
BG,H51,2019,400.36736,98.3,4.072913
BG,H51,2020,111.63878,15.6,7.156332
BG,H51,2021,197.29642,57.9,3.407537
BG,H51,2022,424.93954,107.8,3.941925
BG,H51,2023,308.17631,159.3,1.934566
BG,H52,2012,60.17181,519.1,0.115916
BG,H52,2013,51.18599,586.5,0.087274
BG,H52,2014,57.74481,609.0,0.094819
BG,H52,2015,64.87918,621.7,0.104358
BG,H52,2016,65.42268,654.0,0.100035
BG,H52,2017,80.90905,686.8,0.117806
BG,H52,2018,93.46394,768.5,0.121619
BG,H52,2019,71.69639,867.9,0.082609
BG,H52,2020,69.70636,713.9,0.097642
BG,H52,2021,71.26029,803.9,0.088643
BG,H52,2022,61.46654,941.9,0.065258
BG,H52,2023,59.59553,1115.1,0.053444
BG,H53,2012,41.34758,136.6,0.302691
BG,H53,2013,35.63669,137.1,0.259932
BG,H53,2014,40.22781,126.2,0.318762
BG,H53,2015,45.27953,138.8,0.326221
BG,H53,2016,36.9719,147.7,0.250318
BG,H53,2017,37.36566,163.7,0.228257
BG,H53,2018,38.88882,167.9,0.231619
BG,H53,2019,39.93603,181.8,0.219670
BG,H53,2020,46.14454,174.8,0.263985
BG,H53,2021,51.23054,216.1,0.237069
BG,H53,2022,33.62422,286.4,0.117403
BG,H53,2023,32.33845,305.6,0.105820
BG,I,2012,75.07092,847.2,0.088611
BG,I,2013,66.44228,877.0,0.075761
BG,I,2014,67.25006,873.1,0.077024
BG,I,2015,62.74207,946.1,0.066317
BG,I,2016,64.58983,983.7,0.065660
BG,I,2017,65.63437,1116.4,0.058791
BG,I,2018,79.79087,1295.2,0.061605
BG,I,2019,87.22255,1382.0,0.063113
BG,I,2020,60.61924,903.6,0.067086
BG,I,2021,77.52218,1420.5,0.054574
BG,I,2022,96.36221,1954.4,0.049305
BG,I,2023,80.90473,2361.5,0.034260
BG,J,2012,33.68868,1857.3,0.018139
BG,J,2013,28.47208,2035.6,0.013987
BG,J,2014,32.30616,2064.8,0.015646
BG,J,2015,31.18447,2092.0,0.014907
BG,J,2016,31.83383,2597.0,0.012258
BG,J,2017,33.45881,2759.9,0.012123
BG,J,2018,30.70877,3296.9,0.009314
BG,J,2019,27.70732,4033.9,0.006869
BG,J,2020,22.80395,4508.6,0.005058
BG,J,2021,27.15493,4867.4,0.005579
BG,J,2022,27.03818,5733.8,0.004716
BG,J,2023,26.01476,6846.6,0.003800
BG,J58,2012,1.49004,91.7,0.016249
BG,J58,2013,1.26235,87.9,0.014361
BG,J58,2014,1.40583,84.8,0.016578
BG,J58,2015,1.27757,105.3,0.012133
BG,J58,2016,0.99383,95.4,0.010418
BG,J58,2017,0.92751,98.1,0.009455
BG,J58,2018,1.15622,90.4,0.012790
BG,J58,2019,1.17486,96.9,0.012124
BG,J58,2020,1.07547,106.0,0.010146
BG,J58,2021,1.21291,117.6,0.010314
BG,J58,2022,1.57969,120.5,0.013109
BG,J58,2023,1.66548,153.1,0.010878
BG,J59_J60,2012,3.18645,147.2,0.021647
BG,J59_J60,2013,2.69344,159.6,0.016876
BG,J59_J60,2014,3.01162,186.1,0.016183
BG,J59_J60,2015,3.0327,228.7,0.013261
BG,J59_J60,2016,3.83041,317.9,0.012049
BG,J59_J60,2017,3.2436,326.0,0.009950
BG,J59_J60,2018,3.32955,370.0,0.008999
BG,J59_J60,2019,2.73864,274.1,0.009991
BG,J59_J60,2020,2.35095,217.4,0.010814
BG,J59_J60,2021,3.58638,296.8,0.012083
BG,J59_J60,2022,4.07776,359.1,0.011355
BG,J59_J60,2023,3.74009,361.2,0.010355
BG,J61,2012,15.42655,862.3,0.017890
BG,J61,2013,13.10979,898.4,0.014592
BG,J61,2014,14.91701,892.3,0.016717
BG,J61,2015,18.41892,858.4,0.021457
BG,J61,2016,19.00475,836.0,0.022733
BG,J61,2017,20.03184,783.2,0.025577
BG,J61,2018,16.59746,917.8,0.018084
BG,J61,2019,14.64847,1072.9,0.013653
BG,J61,2020,12.3702,1106.7,0.011178
BG,J61,2021,14.84463,924.8,0.016052
BG,J61,2022,6.97333,1276.3,0.005464
BG,J61,2023,6.34323,1450.9,0.004372
BG,J62_J63,2012,13.58564,756.1,0.017968
BG,J62_J63,2013,11.40649,889.7,0.012821
BG,J62_J63,2014,12.97169,901.6,0.014387
BG,J62_J63,2015,8.45528,899.7,0.009398
BG,J62_J63,2016,8.00484,1347.7,0.005940
BG,J62_J63,2017,9.25586,1552.7,0.005961
BG,J62_J63,2018,9.62553,1918.7,0.005017
BG,J62_J63,2019,9.14535,2590.0,0.003531
BG,J62_J63,2020,7.00734,3078.5,0.002276
BG,J62_J63,2021,7.51102,3528.2,0.002129
BG,J62_J63,2022,14.4074,3977.9,0.003622
BG,J62_J63,2023,14.26596,4881.3,0.002923
BG,K,2012,26.55926,2735.7,0.009708
BG,K,2013,22.17606,2393.8,0.009264
BG,K,2014,24.95769,2508.5,0.009949
BG,K,2015,6.95745,2713.6,0.002564
BG,K,2016,7.586,2953.1,0.002569
BG,K,2017,7.17445,2944.0,0.002437
BG,K,2018,7.17985,3080.0,0.002331
BG,K,2019,7.75949,2934.8,0.002644
BG,K,2020,7.05074,3168.1,0.002226
BG,K,2021,8.62214,4201.6,0.002052
BG,K,2022,35.84439,5009.6,0.007155
BG,K,2023,32.21087,5142.4,0.006264
BG,K64,2012,21.63854,2103.0,0.010289
BG,K64,2013,18.05681,1799.8,0.010033
BG,K64,2014,20.30475,1980.8,0.010251
BG,K64,2015,4.43986,2230.5,0.001991
BG,K64,2016,4.39698,2303.2,0.001909
BG,K64,2017,4.77537,2282.6,0.002092
BG,K64,2018,4.61071,2460.6,0.001874
BG,K64,2019,5.42668,2053.5,0.002643
BG,K64,2020,4.99226,1965.7,0.002540
BG,K64,2021,5.75483,3231.4,0.001781
BG,K64,2022,28.17829,3506.1,0.008037
BG,K64,2023,24.58695,3432.8,0.007162
BG,K65,2012,1.05068,494.3,0.002126
BG,K65,2013,0.88086,460.6,0.001912
BG,K65,2014,0.97014,390.9,0.002482
BG,K65,2015,0.20798,328.5,0.000633
BG,K65,2016,0.21514,475.5,0.000452
BG,K65,2017,0.2409,485.8,0.000496
BG,K65,2018,0.23125,438.2,0.000528
BG,K65,2019,0.24765,681.7,0.000363
BG,K65,2020,0.2632,946.0,0.000278
BG,K65,2021,0.23587,665.4,0.000354
BG,K65,2022,2.52205,999.5,0.002523
BG,K65,2023,2.47963,1286.4,0.001928
BG,K66,2012,3.87004,138.3,0.027983
BG,K66,2013,3.23838,133.4,0.024276
BG,K66,2014,3.6828,136.7,0.026941
BG,K66,2015,2.30961,154.6,0.014939
BG,K66,2016,2.97388,174.3,0.017062
BG,K66,2017,2.15818,175.7,0.012283
BG,K66,2018,2.3379,181.2,0.012902
BG,K66,2019,2.08515,199.6,0.010447
BG,K66,2020,1.79529,256.4,0.007002
BG,K66,2021,2.63144,304.8,0.008633
BG,K66,2022,5.14405,503.9,0.010208
BG,K66,2023,5.14429,423.2,0.012156
BG,L,2012,40.56075,4190.6,0.009679
BG,L,2013,34.84311,4124.6,0.008448
BG,L,2014,35.14957,3894.6,0.009025
BG,L,2015,33.5185,3857.4,0.008689
BG,L,2016,34.48497,3986.8,0.008650
BG,L,2017,35.11924,4515.4,0.007778
BG,L,2018,35.8546,5116.5,0.007008
BG,L,2019,35.17588,5494.3,0.006402
BG,L,2020,29.77185,5217.1,0.005707
BG,L,2021,35.08715,5619.9,0.006243
BG,L,2022,72.28796,6231.3,0.011601
BG,L,2023,67.26342,7177.3,0.009372
BG,L68A,2012,39.53469,3238.3,0.012208
BG,L68A,2013,33.69739,3188.9,0.010567
BG,L68A,2014,33.85582,2999.0,0.011289
BG,L68A,2015,32.0701,3044.2,0.010535
BG,L68A,2016,32.96978,3278.4,0.010057
BG,L68A,2017,33.60299,3651.1,0.009204
BG,L68A,2018,34.32731,3985.9,0.008612
BG,L68A,2019,33.51661,4137.1,0.008101
BG,L68A,2020,28.14148,3964.1,0.007099
BG,L68A,2021,33.46532,4191.3,0.007984
BG,L68A,2022,70.85094,4731.8,0.014973
BG,L68A,2023,65.92213,5200.9,0.012675
BG,M,2012,56.36974,1419.6,0.039708
BG,M,2013,47.55201,1348.4,0.035266
BG,M,2014,53.33737,1294.1,0.041216
BG,M,2015,31.69684,1623.2,0.019527
BG,M,2016,41.62649,1645.7,0.025294
BG,M,2017,31.31317,1693.7,0.018488
BG,M,2018,34.53678,1882.8,0.018343
BG,M,2019,37.07828,2301.7,0.016109
BG,M,2020,32.28061,2356.8,0.013697
BG,M,2021,33.75567,2752.7,0.012263
BG,M,2022,73.2012,3225.0,0.022698
BG,M,2023,70.41213,3577.0,0.019685
BG,M69_M70,2012,15.36404,506.0,0.030364
BG,M69_M70,2013,12.99571,427.4,0.030406
BG,M69_M70,2014,14.55782,381.1,0.038199
BG,M69_M70,2015,10.37138,517.3,0.020049
BG,M69_M70,2016,9.31374,563.4,0.016531
BG,M69_M70,2017,9.86345,636.2,0.015504
BG,M69_M70,2018,10.55304,705.2,0.014965
BG,M69_M70,2019,11.83759,966.2,0.012252
BG,M69_M70,2020,9.24455,871.6,0.010606
BG,M69_M70,2021,10.3906,982.9,0.010571
BG,M69_M70,2022,24.08524,1141.0,0.021109
BG,M69_M70,2023,22.29801,1293.0,0.017245
BG,M71,2012,14.28534,298.2,0.047905
BG,M71,2013,12.07356,272.5,0.044307
BG,M71,2014,13.42766,266.6,0.050366
BG,M71,2015,10.06046,308.7,0.032590
BG,M71,2016,9.1178,300.5,0.030342
BG,M71,2017,10.09414,286.9,0.035183
BG,M71,2018,11.10463,326.2,0.034042
BG,M71,2019,10.67314,397.6,0.026844
BG,M71,2020,10.04031,455.3,0.022052
BG,M71,2021,11.20542,527.1,0.021259
BG,M71,2022,24.78805,634.1,0.039092
BG,M71,2023,23.1037,685.9,0.033684
BG,M72,2012,8.43973,287.4,0.029366
BG,M72,2013,6.97571,289.7,0.024079
BG,M72,2014,7.85392,291.4,0.026952
BG,M72,2015,1.94737,315.9,0.006165
BG,M72,2016,13.77351,253.5,0.054333
BG,M72,2017,1.35078,197.7,0.006832
BG,M72,2018,1.46841,223.8,0.006561
BG,M72,2019,1.55699,223.3,0.006973
BG,M72,2020,1.56963,254.5,0.006168
BG,M72,2021,1.38431,302.9,0.004570
BG,M72,2022,2.39498,447.7,0.005350
BG,M72,2023,2.10083,459.4,0.004573
BG,M73,2012,5.73622,134.4,0.042680
BG,M73,2013,4.85049,161.0,0.030127
BG,M73,2014,5.43958,164.7,0.033027
BG,M73,2015,3.38297,207.7,0.016288
BG,M73,2016,3.94416,202.7,0.019458
BG,M73,2017,3.48348,221.4,0.015734
BG,M73,2018,3.55581,227.9,0.015603
BG,M73,2019,3.17539,243.4,0.013046
BG,M73,2020,2.34492,246.9,0.009497
BG,M73,2021,2.652,315.2,0.008414
BG,M73,2022,4.8535,388.5,0.012493
BG,M73,2023,4.91033,402.2,0.012209
BG,M74_M75,2012,12.5444,193.6,0.064795
BG,M74_M75,2013,10.65655,197.8,0.053875
BG,M74_M75,2014,12.05838,190.3,0.063365
BG,M74_M75,2015,5.93466,273.8,0.021675
BG,M74_M75,2016,5.47728,325.5,0.016827
BG,M74_M75,2017,6.52132,351.5,0.018553
BG,M74_M75,2018,7.85489,399.6,0.019657
BG,M74_M75,2019,9.83517,471.2,0.020873
BG,M74_M75,2020,9.0812,528.5,0.017183
BG,M74_M75,2021,8.12335,624.6,0.013006
BG,M74_M75,2022,17.07943,613.7,0.027830
BG,M74_M75,2023,17.99927,736.4,0.024442
BG,N,2012,110.44375,736.2,0.150019
BG,N,2013,94.98543,678.0,0.140097
BG,N,2014,97.38228,800.3,0.121682
BG,N,2015,104.01602,861.7,0.120710
